datetime,datetime,trading_datetime,order_book_id,symbol,side,position_effect,exec_id,tax,commission,last_quantity,last_price,order_id,transaction_cost
2026-03-05 09:47:00,2026-03-05 09:47:00,2026-03-05 09:47:00,600030.XSHG,中信证券,BUY,OPEN,17755100140034,0.0,5,100,26.28,17755100140034,5.0
2026-03-05 09:52:00,2026-03-05 09:52:00,2026-03-05 09:52:00,600085.XSHG,同仁堂,BUY,OPEN,17755100140035,0.0,5,100,29.81,17755100140035,5.0
2026-03-05 09:54:00,2026-03-05 09:54:00,2026-03-05 09:54:00,600315.XSHG,上海家化,BUY,OPEN,17755100140036,0.0,5,100,20.74,17755100140036,5.0
2026-03-05 10:03:00,2026-03-05 10:03:00,2026-03-05 10:03:00,600016.XSHG,民生银行,BUY,OPEN,17755100140037,0.0,5,200,3.84,17755100140037,5.0
2026-03-05 10:04:00,2026-03-05 10:04:00,2026-03-05 10:04:00,600138.XSHG,中青旅,BUY,OPEN,17755100140038,0.0,5,100,9.41,17755100140038,5.0
2026-03-05 10:12:00,2026-03-05 10:12:00,2026-03-05 10:12:00,600000.XSHG,浦发银行,BUY,OPEN,17755100140039,0.0,5,100,9.62,17755100140039,5.0
2026-03-05 10:38:00,2026-03-05 10:38:00,2026-03-05 10:38:00,600016.XSHG,民生银行,BUY,OPEN,17755100140040,0.0,5,200,3.84,17755100140040,5.0
2026-03-05 10:44:00,2026-03-05 10:44:00,2026-03-05 10:44:00,600000.XSHG,浦发银行,BUY,OPEN,17755100140041,0.0,5,100,9.67,17755100140041,5.0
2026-03-05 11:23:00,2026-03-05 11:23:00,2026-03-05 11:23:00,600000.XSHG,浦发银行,BUY,OPEN,17755100140042,0.0,5,100,9.71,17755100140042,5.0
2026-03-05 13:02:00,2026-03-05 13:02:00,2026-03-05 13:02:00,300142.XSHE,沃森生物,BUY,OPEN,17755100140043,0.0,5,100,11.47,17755100140043,5.0
2026-03-05 13:03:00,2026-03-05 13:03:00,2026-03-05 13:03:00,300122.XSHE,智飞生物,BUY,OPEN,17755100140044,0.0,5,100,15.75,17755100140044,5.0
2026-03-05 13:38:00,2026-03-05 13:38:00,2026-03-05 13:38:00,300122.XSHE,智飞生物,BUY,OPEN,17755100140045,0.0,5,100,15.75,17755100140045,5.0
2026-03-05 14:07:00,2026-03-05 14:07:00,2026-03-05 14:07:00,600315.XSHG,上海家化,BUY,OPEN,17755100140046,0.0,5,100,20.61,17755100140046,5.0
2026-03-05 14:11:00,2026-03-05 14:11:00,2026-03-05 14:11:00,600161.XSHG,天坛生物,BUY,OPEN,17755100140047,0.0,5,100,15.64,17755100140047,5.0
2026-03-06 09:39:00,2026-03-06 09:39:00,2026-03-06 09:39:00,300142.XSHE,沃森生物,BUY,OPEN,17755100140048,0.0,5,100,11.41,17755100140048,5.0
2026-03-06 09:40:00,2026-03-06 09:40:00,2026-03-06 09:40:00,600000.XSHG,浦发银行,BUY,OPEN,17755100140049,0.0,5,100,9.73,17755100140049,5.0
2026-03-06 09:43:00,2026-03-06 09:43:00,2026-03-06 09:43:00,300122.XSHE,智飞生物,BUY,OPEN,17755100140050,0.0,5,100,15.8,17755100140050,5.0
2026-03-06 09:44:00,2026-03-06 09:44:00,2026-03-06 09:44:00,600000.XSHG,浦发银行,BUY,OPEN,17755100140051,0.0,5,100,9.72,17755100140051,5.0
2026-03-06 09:44:00,2026-03-06 09:44:00,2026-03-06 09:44:00,300142.XSHE,沃森生物,BUY,OPEN,17755100140052,0.0,5,100,11.47,17755100140052,5.0
2026-03-06 09:44:00,2026-03-06 09:44:00,2026-03-06 09:44:00,600016.XSHG,民生银行,BUY,OPEN,17755100140053,0.0,5,200,3.84,17755100140053,5.0
2026-03-06 09:54:00,2026-03-06 09:54:00,2026-03-06 09:54:00,600000.XSHG,浦发银行,BUY,OPEN,17755100140054,0.0,5,100,9.73,17755100140054,5.0
