date,count,mean,std,min,25%,50%,75%,max
2024-04-22,6.0,0.16666666666666666,0.042814104385280785,0.1187262249824071,0.13104494431786307,0.16689631754811596,0.19434369878990387,0.22489382747641568
2024-04-23,6.0,0.16666666666666666,0.05034565707247838,0.10133626037987974,0.13156795838503388,0.16667462059749927,0.20573279564760905,0.2266965734465973
2024-04-24,6.0,0.16666666666666666,0.0607624579262189,0.08913610169048221,0.12370206013897002,0.16237434721580457,0.21787735067697753,0.23892555426718162
2024-04-25,6.0,0.16666666666666666,0.059357153188412164,0.08665402979655765,0.12204324680313924,0.1781988660590274,0.20632364178272744,0.2379249640102502
2024-04-26,6.0,0.16666666666666666,0.0577956945558931,0.09127226418715001,0.12647737382900406,0.16540045008111925,0.20822575580482527,0.24192296285958514
2024-04-29,6.0,0.16666666666666666,0.050714735164327986,0.09853603603603604,0.1279036389330507,0.17652579049637873,0.2031719219219219,0.22466216216216217
2024-04-30,6.0,0.16666666666666666,0.06108214513760337,0.08348297637027435,0.12303482024997324,0.17204985194258465,0.21427297268370415,0.2373734971280429
2024-05-06,6.0,0.16666666666666666,0.06367278978345212,0.08706027566344374,0.1118670467569871,0.1871807682134775,0.21629147441737442,0.22582067181943752
2024-05-07,6.0,0.16666666666666666,0.07146676752623259,0.08325925562632956,0.10225942115168868,0.18021726736023835,0.22883574366865503,0.23499083479956104
2024-05-08,6.0,0.16666666666666666,0.08940869837802284,0.0628433280917712,0.08780020642980348,0.1782777658476437,0.2435005784190802,0.2577186043128589
2024-05-09,6.0,0.16666666666666666,0.10292976051351499,0.051085799372386394,0.07935276477014173,0.16531565067945087,0.23905155198686326,0.30395424404567245
2024-05-10,6.0,0.16666666666666666,0.12052854836480192,0.05087088747580868,0.06371089513196232,0.13859764785946704,0.268592756427979,0.3212607132983135
2024-05-13,6.0,0.16666666666666666,0.12854897691171133,0.05067862844099653,0.06513424491299542,0.12727082294984868,0.24415635541494213,0.36723947385528855
2024-05-14,6.0,0.16666666666666666,0.1443475691052918,0.05101389573844681,0.05765716109193235,0.11152490499260248,0.23482057381567115,0.41031591772794523
2024-05-15,6.0,0.16666666666666666,0.1529929716314101,0.048600873263876646,0.054691853534320406,0.10709121304675984,0.22536097963559926,0.4352070651138841
2024-05-16,6.0,0.16666666666666666,0.16148765734437515,0.04322972264507286,0.04878819078178591,0.09752900825558847,0.2386146149813349,0.44352785866331473
2024-05-17,7.0,0.14285714285714285,0.14056844521436804,0.017145833055136405,0.04724451506937119,0.061866545595363684,0.22919865931336547,0.3681012725840266
2024-05-20,7.0,0.14285714285714285,0.1509339900651151,0.034089230314669816,0.04490323533756833,0.05351602895553258,0.22135470527404344,0.3798788595065741
2024-05-21,7.0,0.14285714285714285,0.15064277054669997,0.034662354983644915,0.04489266740680581,0.05286530709564932,0.22277194524957342,0.3771431126079473
2024-05-22,7.0,0.14285714285714285,0.1508541784343703,0.03376559823831661,0.04518391648315798,0.053124837807979476,0.2223013101408012,0.37813911070578554
2024-05-23,7.0,0.14285714285714285,0.1489446054273452,0.03480000617980132,0.04611676734592983,0.05403463778639517,0.21951812999212075,0.37989556135770236
2024-05-24,7.0,0.14285714285714285,0.14870972686374487,0.03564295951692864,0.0459967262673966,0.05325689402661278,0.22623998496275932,0.3666267239961467
2024-05-27,7.0,0.14285714285714285,0.15083046889321347,0.03476270410499008,0.04507095986571036,0.051732031130779794,0.22589653593773845,0.37157027315733254
2024-05-28,7.0,0.14285714285714285,0.1519888215981102,0.03426899875716148,0.04449968171208585,0.050963957682863985,0.22944390554427233,0.36687986904725817
2024-05-29,7.0,0.14285714285714285,0.154814646758657,0.033364001030434624,0.043248813160122176,0.04916645199278696,0.2301733338240165,0.3706252530085011
2024-05-30,7.0,0.14285714285714285,0.15617609300062593,0.03249455989952244,0.04260073313568852,0.048960904298044484,0.22693251354548508,0.37947804244008587
2024-05-31,8.0,0.125,0.15036335009098417,0.01938059992208804,0.03419256775557905,0.04605153319605988,0.15659782124770438,0.375633034670822
2024-06-03,8.0,0.125,0.14311431602782132,0.028593675048490367,0.04097522993819651,0.04887272929513428,0.15175747168788195,0.3715648311005749
2024-06-04,8.0,0.125,0.14137171802105628,0.029537197915021324,0.04240871636918865,0.047882772600431736,0.1485777654925499,0.36645079766229666
2024-06-05,8.0,0.125,0.13906910200909173,0.027653017940464604,0.04012588267584899,0.05803827631808768,0.14184725653117747,0.37008758140579384
2024-06-06,8.0,0.125,0.14541174634692722,0.026806359247145646,0.037132049024188624,0.05514622195066432,0.1356521582863099,0.39873485964849226
2024-06-07,8.0,0.125,0.14588062263577276,0.02552022669193192,0.03565240570438492,0.05741181788154304,0.13520099206694133,0.3940800491397644
2024-06-11,8.0,0.125,0.1390406361107446,0.02443853313497879,0.0351659928879942,0.06225217203753989,0.14481171987766908,0.3854198350855266
2024-06-12,8.0,0.125,0.13018785547282247,0.023452654787521596,0.033942749022143545,0.06647568873954568,0.1633537031344407,0.3681616298667571
2024-06-13,8.0,0.125,0.13371092933189976,0.02202154135299524,0.032741875522785714,0.06481252000784823,0.16139363053378358,0.38655679130910703
2024-06-14,8.0,0.12499999999999999,0.12856891394737316,0.021681590358731767,0.031732684165527554,0.0716260424826061,0.16551347227981794,0.3719762244850942
2024-06-17,8.0,0.12499999999999999,0.12117595947210726,0.03038193137977916,0.03948497208133287,0.06930752675225382,0.17149912957974003,0.35592412544085406
2024-06-18,8.0,0.12499999999999999,0.11742506426218693,0.029791137946680094,0.05410519387922997,0.06310735280186275,0.1758961024715426,0.345163365127167
2024-06-19,8.0,0.12499999999999999,0.11201244731948898,0.029056136955415666,0.05384987579436735,0.07406446721270588,0.1723851970829135,0.3325718048225705
2024-06-20,8.0,0.125,0.1151466871090317,0.028506699074282455,0.043545233129785504,0.07225948097802984,0.18376818552359805,0.34010992583257066
2024-06-21,9.0,0.1111111111111111,0.10214314835029133,0.02420055103659653,0.02696042768700746,0.06820838007444158,0.1544216697253735,0.3115844414300667
2024-06-24,9.0,0.1111111111111111,0.10262649036329806,0.02528204431154003,0.0470662860767523,0.06497213538126954,0.144420280005437,0.32548593176566537
2024-06-25,10.0,0.1,0.0952194484181068,0.006599335607428712,0.032506186877131964,0.06644371613938868,0.13199897442757452,0.29894990301652064
2024-06-26,10.0,0.09999999999999999,0.09250713262587808,0.01589825119236884,0.03191340129056392,0.06928704420053901,0.13209682630097855,0.2972207816498474
2024-06-27,10.0,0.1,0.0897446625845054,0.019264597885676225,0.03148429627858521,0.07178539101327003,0.13462162485269757,0.2906768227076324
2024-06-28,10.0,0.1,0.08963368198338777,0.02194393667441418,0.03047791958576994,0.06899767574587053,0.14110538548705945,0.294034690113235
2024-07-01,10.0,0.10000000000000002,0.09282757334028671,0.022209865881118854,0.030354206348267417,0.06717183069709481,0.1412448093508583,0.3086193366222233
2024-07-02,10.0,0.1,0.09783731547232395,0.021852908248642104,0.026712846297783456,0.06679695072018862,0.14484573603237585,0.323817850233997
2024-07-03,11.0,0.0909090909090909,0.09462763060897274,0.02040801208924709,0.025760022519185754,0.052912678894189456,0.12531482414293757,0.32676523748851816
2024-07-04,11.0,0.09090909090909091,0.09394860116717174,0.01962059023377959,0.02672396378528272,0.05150129469450719,0.12420252327695444,0.33129487815180064
2024-07-05,11.0,0.09090909090909091,0.09316365191975899,0.01945448898947316,0.025615672107974198,0.05715693168797142,0.12364309401337184,0.33059066684276844
2024-07-08,11.0,0.09090909090909091,0.09279066976271202,0.018965002801813537,0.026067782055293972,0.057069666911673735,0.12636360990022633,0.331123418066967
2024-07-09,11.0,0.0909090909090909,0.0946941273100383,0.018571927051065678,0.024441524777998533,0.055530631573700216,0.12940531379293158,0.33703632492326974
2024-07-10,11.0,0.09090909090909091,0.0881788953359948,0.01433467221874194,0.02317701092436693,0.0609365944517214,0.13610233595862073,0.31043493117414334
2024-07-11,11.0,0.09090909090909091,0.09010489456736985,0.013173088970839726,0.02387072086258335,0.06337644218233045,0.12628894781221744,0.32260183745965954
2024-07-12,11.0,0.09090909090909091,0.09003834098709847,0.012678579319299653,0.02414368603350816,0.06303599288911851,0.1307287293888109,0.3182765289924778
2024-07-15,11.0,0.09090909090909091,0.09068646842816992,0.013278242751703924,0.02482784193240809,0.05273157467245824,0.12952996433237984,0.31943355581452837
2024-07-16,11.0,0.09090909090909091,0.09542891461448516,0.011907059661633159,0.02421944363535551,0.03947964078790835,0.12870362896858123,0.328646076425566
2024-07-17,11.0,0.09090909090909093,0.09772145883562983,0.016755896716064717,0.02452387164101226,0.03549604435903183,0.1313868076709671,0.3393987719691486
2024-07-18,11.0,0.09090909090909091,0.09669655729790903,0.019819611729335634,0.025355691246213972,0.04483628330123202,0.13126208456119304,0.33922830180947094
2024-07-19,11.0,0.0909090909090909,0.09803063762478723,0.014967974699441697,0.021913449865086525,0.05523650770091452,0.137767781367859,0.33944915721891755
2024-07-22,11.0,0.09090909090909091,0.0916754411497685,0.01557122619482084,0.026027257494241236,0.05688520537301484,0.13939151352475582,0.316918404106283
2024-07-23,11.0,0.09090909090909091,0.08984270879968016,0.01515338817796458,0.027441589670174543,0.055868149571916784,0.14438786293361622,0.30625795054412625
2024-07-24,11.0,0.0909090909090909,0.09249735606111459,0.015562346833416956,0.028989173118150267,0.048018112531566313,0.14235421443943622,0.31315439191570704
2024-07-25,11.0,0.09090909090909091,0.09493939699283195,0.015451077908667524,0.029275282911512445,0.04201209617937749,0.1450867173835163,0.3206541209196468
2024-07-26,11.0,0.09090909090909091,0.09301584611311645,0.014806277152229808,0.027825242405435685,0.04719148215912113,0.13963197897943885,0.3104723984234579
2024-07-29,12.0,0.08333333333333333,0.08219925843652544,0.013715918651981778,0.028220152053787324,0.04351270020541663,0.12115033313878129,0.2790634214376132
2024-07-30,12.0,0.08333333333333336,0.0808632306795038,0.013389238084105982,0.02776070554610822,0.04366678858125356,0.12684144442391587,0.2710877671908994
2024-07-31,12.0,0.08333333333333333,0.07898014691046161,0.013477566303554261,0.028115309272016248,0.04685342740040913,0.12564153071034617,0.2719367360363161
2024-08-01,12.0,0.08333333333333336,0.07863901800462594,0.013166786562901924,0.02803482803973289,0.0467649815795784,0.12366570023034609,0.27032604509551733
2024-08-02,12.0,0.08333333333333333,0.07533431506112791,0.01272145997069402,0.027002867499106097,0.053083788464100175,0.1382148591139498,0.2558944984680964
2024-08-05,12.0,0.08333333333333333,0.07530051034901399,0.013308694313096727,0.027981593202529124,0.05884196604887947,0.11728898309690744,0.2632606844574886
2024-08-06,12.0,0.08333333333333333,0.07321170351754773,0.01290880177003388,0.02630419000207426,0.06088985687616677,0.12295858397289636,0.2510475005185646
2024-08-07,12.0,0.08333333333333333,0.07271953410630605,0.012582486511479267,0.02570638371654218,0.060267424584975124,0.1377138019779764,0.24507460758348945
2024-08-08,12.0,0.08333333333333333,0.0696739402349809,0.01192500997207818,0.024185879537295573,0.07672596729158357,0.12985719984044675,0.2312437175907459
2024-08-09,12.0,0.08333333333333333,0.06976864530134161,0.011789770451887805,0.024036875070081856,0.07582616496067407,0.13266695500344403,0.22997100613516588
2024-08-12,13.0,0.07692307692307693,0.07146479167664459,0.002408634629656151,0.01912260601247282,0.04962438319424011,0.13084744880023957,0.23339669561368104
2024-08-13,13.0,0.07692307692307694,0.07167553062354785,0.0024557164536294237,0.018812894815673133,0.04907153508613113,0.13233217350657217,0.23842175777945296
2024-08-14,13.0,0.07692307692307693,0.07309227044536032,0.005029269809509646,0.01869076750442765,0.04969445833952979,0.13451944786188436,0.24210120729514514
2024-08-15,13.0,0.07692307692307693,0.07238598995664412,0.010072119297476322,0.018469981297482965,0.049530111716811334,0.13420633892415681,0.2417375070175963
2024-08-16,14.0,0.07142857142857142,0.07356746437233937,0.002839972273256479,0.01693131574165674,0.030997422489619297,0.12345803638125619,0.24422415591582375
2024-08-19,15.0,0.06666666666666667,0.07119360926332999,0.0027191118853473295,0.016634472296235346,0.027068983804249658,0.10853948979690228,0.2325451337218085
2024-08-20,15.0,0.06666666666666667,0.07106540460876697,0.0027115797149097824,0.016313423458908013,0.027506420877536207,0.10829391831406798,0.23415939401238928
2024-08-21,15.0,0.06666666666666667,0.06965872674691656,0.002733558449911561,0.016872257827395307,0.030164308849444262,0.10630851472282112,0.23593267504782908
2024-08-22,15.0,0.06666666666666667,0.06825215132659945,0.0025953354279267043,0.018836957320795607,0.031578711857039206,0.10794294097529637,0.22748818195474782
2024-08-23,15.0,0.06666666666666667,0.06844168053860546,0.005190799973347971,0.015121853712088282,0.031100379791416142,0.1071189473717609,0.2302862237564766
2024-08-26,15.0,0.06666666666666667,0.06480432869450631,0.005054421537520429,0.014832688142809036,0.04107798824136408,0.10758873815563046,0.2167222261699163
2024-08-27,15.0,0.06666666666666667,0.06513276258674333,0.007226536330748752,0.013915670020214495,0.054270384890975715,0.10020884427848234,0.21507756657093424
2024-08-28,15.0,0.06666666666666667,0.06670123484745276,0.006930990105394789,0.012308675793965666,0.05163475476575665,0.09622216178478603,0.22736563496224685
2024-08-29,15.0,0.06666666666666667,0.06699564031559087,0.006686436508427276,0.012079678018642442,0.049404888330864344,0.09305223593684046,0.2323825706350636
2024-08-30,16.0,0.06249999999999999,0.06571046124247973,0.007303779353920503,0.011383808131123954,0.04068298938840623,0.09067556049077644,0.23129677273047178
2024-09-02,16.0,0.0625,0.06513535719888666,0.006986988662819594,0.011640621321432868,0.03769991786168326,0.0892018195991441,0.2276643943476282
2024-09-03,16.0,0.0625,0.06560118118571032,0.006895811743030912,0.011678390855132996,0.03555988233939432,0.0930757937380272,0.23017094285504924
2024-09-04,15.0,0.06666666666666668,0.068072673529057,0.006800057056161417,0.012232062969254508,0.04258983103595835,0.0936654693517642,0.22810015949790577
2024-09-05,16.0,0.0625,0.06530760257335268,0.006614895022316514,0.012391669835678402,0.040004603406520824,0.09566141444669055,0.219927746532434
2024-09-06,16.0,0.0625,0.06457424150945357,0.006666480711835095,0.012345287693255672,0.04028288801377418,0.09237982457697388,0.222090926841143
2024-09-09,16.0,0.0625,0.06666139383122072,0.006623368603071349,0.010977191321174194,0.04059064802997242,0.08615847194203138,0.22465931079912718
2024-09-10,16.0,0.0625,0.06568094682876481,0.006515621543479491,0.010413933603938698,0.04456242701114832,0.08637507138116772,0.21854212646427854
2024-09-11,16.0,0.0625,0.06332558318325295,0.0062145092488989995,0.009938027807211893,0.05187732025223596,0.09083532785488281,0.20179865088833396
2024-09-12,16.0,0.0625,0.06305649965083572,0.0060194512238408455,0.009774570450100242,0.05201598985579265,0.0886908244371605,0.2033443571622657
2024-09-13,16.0,0.06249999999999999,0.06134769885467593,0.00585917504910422,0.009291113624189037,0.05793464674721743,0.08910421998690554,0.1951455270519612
2024-09-18,16.0,0.0625,0.059474595626162266,0.005684146549223466,0.009000474254430596,0.05773126810109447,0.08921508589530489,0.1831358808009835
2024-09-19,16.0,0.0625,0.05709084290073119,0.005481416076197803,0.010433923583639678,0.061377435274267506,0.0928868354220122,0.17752969100374608
2024-09-20,16.0,0.0625,0.05747279169547054,0.005474348827955908,0.0103999510281894,0.055191667796224794,0.09341755464510741,0.1771249174693817
2024-09-23,16.0,0.0625,0.05707932815998171,0.005410618365693508,0.010314059136690335,0.05670506156723307,0.09341787741289469,0.17615896053571856
2024-09-24,16.0,0.0625,0.053598150979415574,0.004453917248893689,0.011691532778345934,0.06946820610358703,0.10122865034838044,0.18364523497758706
2024-09-25,16.0,0.0625,0.05354915950659218,0.006687840987679619,0.011567967009041776,0.060138059988217515,0.09911311185676597,0.18080991777874542
2024-09-26,16.0,0.0625,0.05410006100759891,0.007036016785521201,0.01220361455088433,0.06256854516901372,0.09964601086424839,0.18396107406739953
2024-09-27,15.0,0.06666666666666667,0.0552460872207986,0.007996528638730474,0.014241879494173071,0.06762392083493,0.10472550323467755,0.1866420215044068
2024-09-30,14.0,0.07142857142857142,0.05275273940334215,0.011748835533959326,0.024179223595136613,0.06668620686002041,0.10474191053651957,0.19179523760757405
2024-10-08,12.0,0.08333333333333333,0.061553136430930445,0.006038384203088914,0.02576896021514078,0.09630600290091447,0.1130313933727177,0.2098182882114555
2024-10-09,12.0,0.08333333333333333,0.060861020303744316,0.005928397975933689,0.02582990788599026,0.09621776348812286,0.11378759513247323,0.20583207846648488
2024-10-10,12.0,0.08333333333333333,0.05792706459652833,0.01366644739491737,0.02535105854555706,0.09579602357395052,0.11404368430238021,0.1917061579562083
2024-10-11,12.0,0.08333333333333333,0.05929432914616582,0.013658671459182968,0.02452823667657427,0.09511301582912836,0.11330960116126357,0.19523743692541645
2024-10-14,12.0,0.08333333333333336,0.05948314263862021,0.013604605056264272,0.024409669524317376,0.09460669702065985,0.11387532986039897,0.19668567209483573
2024-10-15,12.0,0.08333333333333333,0.05872265764859524,0.013577874331550803,0.024913658645276292,0.09428963346702318,0.11345358455882353,0.19593917112299467
2024-10-16,12.0,0.08333333333333333,0.056888140762992326,0.01871752757014045,0.0355110112962156,0.090165253243053,0.10927161197331814,0.20272852210639225
2024-10-17,12.0,0.08333333333333333,0.05336574792615371,0.01877641280974637,0.03766305564411643,0.08999179210278187,0.10931426749604868,0.19088448571758052
2024-10-18,12.0,0.08333333333333333,0.048081669954258215,0.01900231438444426,0.048073162757002456,0.08727344997147088,0.10471627954686788,0.1810797468922497
2024-10-21,12.0,0.08333333333333333,0.0465137110015907,0.018868282922937626,0.0528153630878135,0.08783565598941351,0.10464932219809164,0.1775074871626028
2024-10-22,12.0,0.08333333333333333,0.046846371106322095,0.01885831105519736,0.052388740367982384,0.08782198458877183,0.10476175499292341,0.17832992608900772
2024-10-23,12.0,0.08333333333333333,0.047123182845844006,0.01886544608398126,0.05172672625712302,0.08771243955988967,0.10521739674358381,0.17864626663080396
2024-10-24,12.0,0.08333333333333333,0.046925189876293016,0.019862239647454715,0.051972649961172034,0.08725243227203566,0.10469976198142572,0.17898744246832207
2024-10-25,12.0,0.08333333333333333,0.0471800630101789,0.01947176593938789,0.05154089070847272,0.08878376354286285,0.10542213790004493,0.18020744919866194
2024-10-28,12.0,0.08333333333333333,0.04880470179838207,0.019740985303378915,0.04720751728739159,0.08802072616397613,0.10490438155097052,0.1859368862118633
2024-10-29,12.0,0.08333333333333333,0.04988004493277134,0.018381234099015206,0.04111431666849262,0.08520493250069994,0.1183991892780192,0.1789431399043202
2024-10-30,12.0,0.08333333333333333,0.05339136316275671,0.01784664966408801,0.04048814766800143,0.08481096242268572,0.11707850466157396,0.1838277610511713
2024-10-31,12.0,0.08333333333333333,0.055761358225290075,0.01802418295462183,0.03654937709645688,0.08250493373821555,0.11898099212434854,0.18989545973886318
2024-11-01,12.0,0.08333333333333333,0.05800354135917849,0.017588375086642242,0.030054027626497674,0.08151797207644321,0.12122642093276562,0.19039632636894743
2024-11-04,12.0,0.08333333333333336,0.06453722099478282,0.015895443306252206,0.03214245249695087,0.06406163566444285,0.13203215078344208,0.20224202395313343
2024-11-05,11.0,0.09090909090909091,0.0661880389920016,0.020209710812796367,0.03518332999398918,0.08948106591865358,0.14098377078741736,0.211781206171108
2024-11-06,11.0,0.0909090909090909,0.06762141817428356,0.020037337478989364,0.03518492681986991,0.08804868488363596,0.13850743095556042,0.22183245968947443
2024-11-07,11.0,0.09090909090909091,0.06806780211711959,0.020032811258363026,0.034974109866447924,0.08660377842147086,0.1383199610366307,0.22442388044397735
2024-11-08,11.0,0.09090909090909088,0.06646167811883906,0.02031333848147324,0.03551562111435415,0.08786958627279033,0.1393106291637763,0.21502427915134223
2024-11-11,11.0,0.0909090909090909,0.06542338794019267,0.021445252113278294,0.0355129428016972,0.08889912179719106,0.13971976449692464,0.21072262605663913
2024-11-12,11.0,0.09090909090909091,0.06427125809702365,0.02234629346515716,0.03640533132185263,0.08867127780658805,0.13720610717869625,0.21296327476242752
2024-11-13,11.0,0.09090909090909091,0.0636413865561839,0.023083458236346433,0.03685617389262255,0.09113890826708293,0.13046090938602972,0.2141401722625519
2024-11-14,11.0,0.09090909090909091,0.06378912757168138,0.02242481547862657,0.0371053782864562,0.09003796271468692,0.13154997953682665,0.21295107184690723
2024-11-15,11.0,0.09090909090909091,0.06351420675144803,0.022309035230817665,0.037227039867204714,0.09150425002146476,0.1333605220228385,0.20929566984345038
2024-11-18,11.0,0.09090909090909091,0.0667872886896163,0.021130040792129517,0.03325828898894802,0.09025787965616046,0.13527037136364278,0.22316400129857297
2024-11-19,11.0,0.0909090909090909,0.06486324075295227,0.021756917319445335,0.033830654628503126,0.09078425931854887,0.13700170042617377,0.21325051759834368
2024-11-20,11.0,0.09090909090909091,0.06503625320253166,0.022036689952859657,0.033917617992843756,0.09079485431930483,0.13533679786448571,0.21498551712387118
2024-11-21,11.0,0.0909090909090909,0.06574365639837496,0.022105187215929585,0.03450328259144361,0.08680470384532141,0.13679748935863212,0.2162398095375514
2024-11-22,11.0,0.09090909090909091,0.06670282164085704,0.021385691918404903,0.034245304720138314,0.08589894852444663,0.1365322825998234,0.22011976581109058
2024-11-25,11.0,0.09090909090909091,0.06206632841448566,0.02025323489168409,0.0379817609757114,0.07973495766684957,0.13630302062134925,0.21104065232641325
2024-11-26,11.0,0.09090909090909093,0.06321066892175879,0.019052771162232234,0.03590536947730226,0.08007705552880016,0.13372894662189355,0.20317458223104784
2024-11-27,11.0,0.09090909090909091,0.06252127649021312,0.019224653248784668,0.03578498503955917,0.08093566036878623,0.13263517942793351,0.20189131126154486
2024-11-28,11.0,0.09090909090909091,0.06412501014207775,0.019272284805903366,0.03251298556868286,0.0808179926992974,0.13259672122568067,0.2068597820256179
2024-11-29,11.0,0.09090909090909091,0.06628607517396978,0.018670367099785545,0.03173331651318279,0.07865522896429923,0.12830831335940457,0.2009776712501577
2024-12-02,11.0,0.0909090909090909,0.06653600844967929,0.01851897977483312,0.031695227657666636,0.07801135797549068,0.1275468267410581,0.20205240609743946
2024-12-03,11.0,0.09090909090909091,0.06689737448798588,0.018336095541361737,0.031327784088440315,0.07758390594836843,0.12907270503963303,0.20350955599833648
2024-12-04,11.0,0.09090909090909091,0.06716741598165989,0.017911158150516356,0.030962505558095405,0.07736868803897869,0.12999054340950794,0.20760660583553048
2024-12-05,11.0,0.09090909090909091,0.06714712669175846,0.01792738843927739,0.03129463055298038,0.07738468091503596,0.12891809275638294,0.2068352083385533
2024-12-06,11.0,0.09090909090909093,0.06707453259887579,0.018142468464011872,0.031789512738065795,0.07728790502102399,0.12880905268365075,0.20490353697749197
2024-12-09,11.0,0.0909090909090909,0.06433385184107825,0.018715953307392997,0.03302853437094682,0.08068093385214008,0.13414721141374836,0.20038910505836577
2024-12-10,11.0,0.0909090909090909,0.06351717290275866,0.020279136347369678,0.03580074520563325,0.081341089459761,0.12695511223695014,0.2197163727712247
2024-12-11,11.0,0.0909090909090909,0.06600652607348391,0.020160128215041366,0.03557897104617569,0.08232755287816057,0.12756482802735816,0.22661867975059924
2024-12-12,11.0,0.0909090909090909,0.06585548384667199,0.019855308248814426,0.03518640312921873,0.08346429436809859,0.12746374052407491,0.22604451521340302
2024-12-13,11.0,0.0909090909090909,0.06820981996173749,0.016449845690406226,0.03636242819804787,0.08789001934407348,0.12399403434680528,0.23118382776391372
2024-12-16,11.0,0.09090909090909091,0.0680144782988075,0.01653137845578524,0.0358377728642023,0.08767269651416446,0.12608885986911422,0.22850846602460415
2024-12-17,11.0,0.09090909090909091,0.06783901080034588,0.01607671273925909,0.03614263774955988,0.08762033187249503,0.1261939543768963,0.22454208338015508
2024-12-18,11.0,0.09090909090909091,0.06932079246484983,0.015859538242308346,0.03555105988673868,0.08617901786043902,0.12564697022275712,0.23270992845487637
2024-12-19,11.0,0.09090909090909091,0.06774092178148795,0.01589540376564354,0.036387788150834696,0.08752173491242603,0.1263908478294938,0.2252147372034537
2024-12-20,11.0,0.09090909090909091,0.06758931414175542,0.01575792947091966,0.03686203206955637,0.08871130665110329,0.12627668410065324,0.2250405920073028
2024-12-23,11.0,0.0909090909090909,0.06739052324365143,0.01561340541850287,0.03663319855223903,0.0881377493071646,0.1280155376857026,0.21915557372828737
2024-12-24,11.0,0.09090909090909091,0.06742583730059099,0.01561105820780253,0.03647828923196893,0.08763787143746204,0.12788021024691265,0.21856231301596346
2024-12-25,11.0,0.0909090909090909,0.06712410260981988,0.015620881065895414,0.03678514133357435,0.08712746006281492,0.12917730528503965,0.21644033712181124
2024-12-26,11.0,0.09090909090909091,0.06663895906841148,0.01579286065790968,0.03682098648597494,0.08776166862247795,0.12875799674452057,0.21366544270734755
2024-12-27,11.0,0.09090909090909091,0.06683200720962519,0.01587767418410577,0.03655627544378476,0.08885477571844594,0.12863173578346163,0.21469474983256956
2024-12-30,11.0,0.09090909090909091,0.06660005774723786,0.015568420497918439,0.0363313333283145,0.08877312113706684,0.13003169393147787,0.21168685492309894
2024-12-31,11.0,0.09090909090909091,0.06693153831467631,0.015485171497510766,0.035578479582175256,0.08832961729941052,0.13042133716135731,0.20998900461195444
2025-01-02,11.0,0.09090909090909091,0.06696054013460376,0.015719788531416184,0.03510050995742557,0.08739453862108759,0.13075261606599817,0.2104237169190462
2025-01-03,11.0,0.09090909090909091,0.06696817209262321,0.01545341065305671,0.03497163714506929,0.08848578697046787,0.1326338742553763,0.20750707096244095
2025-01-06,11.0,0.09090909090909091,0.06642164971431655,0.015239930196381899,0.03554536050726068,0.09096580096493237,0.13223205754850326,0.20658396569831255
2025-01-07,11.0,0.09090909090909091,0.06559777314172582,0.015110168566483182,0.03493739181961359,0.08769823324860827,0.13147717881145815,0.2055856164917588
