date,order_book_id,symbol,quantity,last_price,avg_price,market_value
2024-11-20,300142.XSHE,沃森生物,200.0,15.52,14.9639,3104.0
2024-11-20,300122.XSHE,智飞生物,200.0,30.16,44.0614,6032.0
2024-11-20,000069.XSHE,华侨城A,10300.0,2.94,2.5819,30282.0
2024-11-20,600085.XSHG,同仁堂,100.0,41.1,40.9513,4110.0
2024-11-20,000895.XSHE,双汇发展,800.0,24.82,23.8667,19856.0
2024-11-20,600535.XSHG,天士力,900.0,15.14,13.1912,13626.0
2024-11-20,600887.XSHG,伊利股份,800.0,29.04,23.1709,23232.0
2024-11-20,600016.XSHG,民生银行,4500.0,4.06,3.3437,18270.0
2024-11-20,000725.XSHE,京东方A,2900.0,4.41,3.8136,12789.0
2024-11-20,002033.XSHE,丽江股份,500.0,8.78,8.7084,4390.0
2024-11-20,600138.XSHG,中青旅,500.0,10.33,9.7342,5165.0
2024-11-21,300142.XSHE,沃森生物,200.0,15.32,14.9639,3064.0
2024-11-21,300122.XSHE,智飞生物,200.0,29.77,44.0614,5954.0
2024-11-21,000069.XSHE,华侨城A,10300.0,2.91,2.5819,29973.0
2024-11-21,600085.XSHG,同仁堂,100.0,40.9,40.9513,4090.0
2024-11-21,000895.XSHE,双汇发展,800.0,24.96,23.8667,19968.0
2024-11-21,600535.XSHG,天士力,800.0,15.04,13.1912,12032.0
2024-11-21,600887.XSHG,伊利股份,800.0,29.17,23.1709,23336.0
2024-11-21,600016.XSHG,民生银行,4500.0,3.99,3.3437,17955.0
2024-11-21,000725.XSHE,京东方A,2900.0,4.37,3.8136,12673.0
2024-11-21,002033.XSHE,丽江股份,500.0,8.8,8.7084,4400.0
2024-11-21,600138.XSHG,中青旅,500.0,10.33,9.7342,5165.0
2024-11-22,300142.XSHE,沃森生物,200.0,14.41,14.9639,2882.0
2024-11-22,300122.XSHE,智飞生物,200.0,28.22,44.0614,5644.0
2024-11-22,000069.XSHE,华侨城A,10300.0,2.88,2.5819,29664.0
2024-11-22,600085.XSHG,同仁堂,100.0,39.52,40.9513,3952.0
2024-11-22,000895.XSHE,双汇发展,800.0,24.23,23.8667,19384.0
2024-11-22,600535.XSHG,天士力,800.0,14.47,13.1912,11576.0
2024-11-22,600887.XSHG,伊利股份,800.0,28.4,23.1709,22720.0
2024-11-22,600016.XSHG,民生银行,4500.0,3.87,3.3437,17415.0
2024-11-22,000725.XSHE,京东方A,2900.0,4.24,3.8136,12296.0
2024-11-22,002033.XSHE,丽江股份,500.0,8.46,8.7084,4230.0
2024-11-22,600138.XSHG,中青旅,500.0,10.0,9.7342,5000.0
2024-11-25,300142.XSHE,沃森生物,200.0,14.58,14.9639,2916.0
2024-11-25,300122.XSHE,智飞生物,200.0,29.26,44.0614,5852.0
2024-11-25,000069.XSHE,华侨城A,10300.0,2.95,2.5819,30385.0
2024-11-25,600085.XSHG,同仁堂,100.0,39.22,40.9513,3922.0
2024-11-25,000895.XSHE,双汇发展,900.0,24.16,23.9193,21744.0
2024-11-25,600535.XSHG,天士力,800.0,14.35,13.1912,11480.0
2024-11-25,600887.XSHG,伊利股份,800.0,28.22,23.1709,22576.0
2024-11-25,600016.XSHG,民生银行,4500.0,3.89,3.3437,17505.0
2024-11-25,000725.XSHE,京东方A,2900.0,4.2,3.8136,12180.0
2024-11-25,002033.XSHE,丽江股份,1200.0,8.61,8.6302,10332.0
2024-11-25,600138.XSHG,中青旅,500.0,10.17,9.7342,5085.0
2024-11-26,300142.XSHE,沃森生物,200.0,14.44,14.9639,2888.0
2024-11-26,300122.XSHE,智飞生物,200.0,28.95,44.0614,5790.0
2024-11-26,000069.XSHE,华侨城A,10300.0,2.99,2.5819,30797.0
2024-11-26,600085.XSHG,同仁堂,100.0,39.47,40.9513,3947.0
2024-11-26,000895.XSHE,双汇发展,1100.0,24.24,23.9894,26664.0
2024-11-26,600535.XSHG,天士力,800.0,14.46,13.1912,11568.0
2024-11-26,600887.XSHG,伊利股份,800.0,28.57,23.1709,22856.0
2024-11-26,600016.XSHG,民生银行,4500.0,3.93,3.3437,17685.0
2024-11-26,000725.XSHE,京东方A,2900.0,4.19,3.8136,12151.0
2024-11-26,002033.XSHE,丽江股份,1400.0,8.67,8.6301,12138.0
2024-11-26,600138.XSHG,中青旅,500.0,10.19,9.7342,5095.0
2024-11-27,300142.XSHE,沃森生物,200.0,14.81,14.9639,2962.0
2024-11-27,300122.XSHE,智飞生物,200.0,29.46,44.0614,5892.0
2024-11-27,000069.XSHE,华侨城A,10300.0,3.02,2.5819,31106.0
2024-11-27,600085.XSHG,同仁堂,100.0,39.84,40.9513,3984.0
2024-11-27,000895.XSHE,双汇发展,1100.0,24.36,23.9894,26796.0
2024-11-27,600535.XSHG,天士力,800.0,14.74,13.1912,11792.0
2024-11-27,600887.XSHG,伊利股份,800.0,28.87,23.1709,23096.0
2024-11-27,600016.XSHG,民生银行,4500.0,3.95,3.3437,17775.0
2024-11-27,000725.XSHE,京东方A,2900.0,4.3,3.8136,12470.0
2024-11-27,002033.XSHE,丽江股份,1500.0,8.71,8.6295,13065.0
2024-11-27,600138.XSHG,中青旅,500.0,10.27,9.7342,5135.0
2024-11-28,300142.XSHE,沃森生物,200.0,14.73,14.9639,2946.0
2024-11-28,300122.XSHE,智飞生物,200.0,29.0,44.0614,5800.0
2024-11-28,000069.XSHE,华侨城A,10300.0,3.07,2.5819,31621.0
2024-11-28,600085.XSHG,同仁堂,100.0,39.39,40.9513,3939.0
2024-11-28,000895.XSHE,双汇发展,1100.0,24.3,23.9894,26730.0
2024-11-28,600535.XSHG,天士力,800.0,14.53,13.1912,11624.0
2024-11-28,600887.XSHG,伊利股份,800.0,28.51,23.1709,22808.0
2024-11-28,600016.XSHG,民生银行,4500.0,3.94,3.3437,17730.0
2024-11-28,000725.XSHE,京东方A,2900.0,4.26,3.8136,12354.0
2024-11-28,002033.XSHE,丽江股份,1500.0,8.78,8.6295,13170.0
2024-11-28,600138.XSHG,中青旅,400.0,10.35,9.7342,4140.0
2024-11-29,300142.XSHE,沃森生物,200.0,14.8,14.9639,2960.0
2024-11-29,300122.XSHE,智飞生物,200.0,29.39,44.0614,5878.0
2024-11-29,000069.XSHE,华侨城A,10300.0,3.05,2.5819,31415.0
2024-11-29,600085.XSHG,同仁堂,100.0,40.76,40.9513,4076.0
2024-11-29,000895.XSHE,双汇发展,1300.0,24.51,24.0495,31863.0
2024-11-29,600535.XSHG,天士力,800.0,14.65,13.1912,11720.0
2024-11-29,600887.XSHG,伊利股份,800.0,28.58,23.1709,22864.0
2024-11-29,600016.XSHG,民生银行,4500.0,3.96,3.3437,17820.0
2024-11-29,000725.XSHE,京东方A,2900.0,4.3,3.8136,12470.0
2024-11-29,002033.XSHE,丽江股份,1500.0,8.86,8.6295,13290.0
2024-11-29,600138.XSHG,中青旅,400.0,10.46,9.7342,4184.0
2024-12-02,300142.XSHE,沃森生物,200.0,14.87,14.9639,2974.0
2024-12-02,300122.XSHE,智飞生物,200.0,29.74,44.0614,5948.0
2024-12-02,000069.XSHE,华侨城A,10300.0,3.1,2.5819,31930.0
2024-12-02,600085.XSHG,同仁堂,100.0,41.25,40.9513,4125.0
2024-12-02,000895.XSHE,双汇发展,1300.0,24.96,24.0495,32448.0
2024-12-02,600535.XSHG,天士力,800.0,14.72,13.1912,11776.0
2024-12-02,600887.XSHG,伊利股份,800.0,28.82,23.1709,23056.0
2024-12-02,600016.XSHG,民生银行,4500.0,3.98,3.3437,17910.0
2024-12-02,000725.XSHE,京东方A,2900.0,4.32,3.8136,12528.0
2024-12-02,002033.XSHE,丽江股份,1500.0,9.11,8.6295,13665.0
2024-12-02,600138.XSHG,中青旅,400.0,10.58,9.7342,4232.0
2024-12-03,300142.XSHE,沃森生物,200.0,14.77,14.9639,2954.0
2024-12-03,300122.XSHE,智飞生物,200.0,29.49,44.0614,5898.0
2024-12-03,000069.XSHE,华侨城A,10300.0,3.09,2.5819,31827.0
2024-12-03,600085.XSHG,同仁堂,100.0,40.95,40.9513,4095.0
2024-12-03,000895.XSHE,双汇发展,1300.0,25.22,24.0495,32786.0
2024-12-03,600535.XSHG,天士力,800.0,14.7,13.1912,11760.0
2024-12-03,600887.XSHG,伊利股份,800.0,29.26,23.1709,23408.0
2024-12-03,600016.XSHG,民生银行,4500.0,4.04,3.3437,18180.0
2024-12-03,000725.XSHE,京东方A,2900.0,4.31,3.8136,12499.0
2024-12-03,002033.XSHE,丽江股份,1500.0,9.0,8.6295,13500.0
2024-12-03,600138.XSHG,中青旅,400.0,10.49,9.7342,4196.0
2024-12-04,300142.XSHE,沃森生物,200.0,14.3,14.9639,2860.0
2024-12-04,300122.XSHE,智飞生物,200.0,28.74,44.0614,5748.0
2024-12-04,000069.XSHE,华侨城A,10300.0,3.0,2.5819,30900.0
2024-12-04,600085.XSHG,同仁堂,100.0,40.76,40.9513,4076.0
2024-12-04,000895.XSHE,双汇发展,1300.0,25.5,24.0495,33150.0
2024-12-04,600535.XSHG,天士力,800.0,14.52,13.1912,11616.0
2024-12-04,600887.XSHG,伊利股份,800.0,29.11,23.1709,23288.0
2024-12-04,600016.XSHG,民生银行,4500.0,4.05,3.3437,18225.0
2024-12-04,000725.XSHE,京东方A,2900.0,4.26,3.8136,12354.0
2024-12-04,002033.XSHE,丽江股份,1500.0,8.88,8.6295,13320.0
2024-12-04,600138.XSHG,中青旅,400.0,10.35,9.7342,4140.0
2024-12-05,300142.XSHE,沃森生物,200.0,14.31,14.9639,2862.0
2024-12-05,300122.XSHE,智飞生物,200.0,29.02,44.0614,5804.0
2024-12-05,000069.XSHE,华侨城A,10300.0,3.03,2.5819,31209.0
2024-12-05,600085.XSHG,同仁堂,100.0,40.76,40.9513,4076.0
2024-12-05,000895.XSHE,双汇发展,1300.0,25.4,24.0495,33020.0
2024-12-05,600535.XSHG,天士力,800.0,14.43,13.1912,11544.0
2024-12-05,600887.XSHG,伊利股份,800.0,28.84,23.1709,23072.0
2024-12-05,600016.XSHG,民生银行,4500.0,4.02,3.3437,18090.0
2024-12-05,000725.XSHE,京东方A,2900.0,4.26,3.8136,12354.0
2024-12-05,002033.XSHE,丽江股份,1500.0,8.95,8.6295,13425.0
2024-12-05,600138.XSHG,中青旅,400.0,10.47,9.7342,4188.0
2024-12-06,300142.XSHE,沃森生物,200.0,14.67,14.9639,2934.0
2024-12-06,300122.XSHE,智飞生物,200.0,30.31,44.0614,6062.0
2024-12-06,000069.XSHE,华侨城A,10300.0,3.1,2.5819,31930.0
2024-12-06,600085.XSHG,同仁堂,100.0,40.61,40.9513,4061.0
2024-12-06,000895.XSHE,双汇发展,1300.0,25.49,24.0495,33137.0
2024-12-06,600535.XSHG,天士力,800.0,14.55,13.1212,11640.0
2024-12-06,600887.XSHG,伊利股份,800.0,29.24,23.1709,23392.0
2024-12-06,600016.XSHG,民生银行,4500.0,4.06,3.3437,18270.0
2024-12-06,000725.XSHE,京东方A,2900.0,4.31,3.8136,12499.0
2024-12-06,002033.XSHE,丽江股份,1500.0,9.05,8.6295,13575.0
2024-12-06,600138.XSHG,中青旅,400.0,10.55,9.7342,4220.0
2024-12-09,300142.XSHE,沃森生物,200.0,14.43,14.9639,2886.0
2024-12-09,300122.XSHE,智飞生物,200.0,29.97,44.0614,5994.0
2024-12-09,000069.XSHE,华侨城A,10300.0,3.0,2.5819,30900.0
2024-12-09,600085.XSHG,同仁堂,100.0,40.19,40.9513,4019.0
2024-12-09,000895.XSHE,双汇发展,1100.0,25.71,24.0495,28281.0
2024-12-09,600535.XSHG,天士力,800.0,14.43,13.1212,11544.0
2024-12-09,600887.XSHG,伊利股份,800.0,28.82,23.1709,23056.0
2024-12-09,600016.XSHG,民生银行,4500.0,4.07,3.3437,18315.0
2024-12-09,000725.XSHE,京东方A,2900.0,4.29,3.8136,12441.0
2024-12-09,002033.XSHE,丽江股份,1400.0,8.98,8.6295,12572.0
2024-12-09,600138.XSHG,中青旅,400.0,10.48,9.7342,4192.0
2024-12-10,300142.XSHE,沃森生物,200.0,14.45,14.9639,2890.0
2024-12-10,300122.XSHE,智飞生物,200.0,29.92,44.0614,5984.0
2024-12-10,000069.XSHE,华侨城A,10300.0,3.04,2.5819,31312.0
2024-12-10,600085.XSHG,同仁堂,100.0,40.65,40.9513,4065.0
2024-12-10,000895.XSHE,双汇发展,700.0,25.4,24.0495,17780.0
2024-12-10,600535.XSHG,天士力,800.0,14.49,13.1212,11592.0
2024-12-10,600887.XSHG,伊利股份,800.0,29.52,23.1709,23616.0
2024-12-10,600016.XSHG,民生银行,4500.0,4.09,3.3437,18405.0
2024-12-10,000725.XSHE,京东方A,2900.0,4.35,3.8136,12615.0
2024-12-10,002033.XSHE,丽江股份,1100.0,9.12,8.6295,10032.0
2024-12-10,600138.XSHG,中青旅,400.0,10.55,9.7342,4220.0
2024-12-11,300142.XSHE,沃森生物,200.0,14.34,14.9639,2868.0
2024-12-11,300122.XSHE,智飞生物,200.0,30.01,44.0614,6002.0
2024-12-11,000069.XSHE,华侨城A,10300.0,3.13,2.5819,32239.0
2024-12-11,600085.XSHG,同仁堂,100.0,41.21,40.9513,4121.0
2024-12-11,000895.XSHE,双汇发展,700.0,25.75,24.0495,18025.0
2024-12-11,600535.XSHG,天士力,800.0,14.64,13.1212,11712.0
2024-12-11,600887.XSHG,伊利股份,800.0,29.77,23.1709,23816.0
2024-12-11,600016.XSHG,民生银行,4500.0,4.06,3.3437,18270.0
2024-12-11,000725.XSHE,京东方A,2900.0,4.39,3.8136,12731.0
2024-12-11,002033.XSHE,丽江股份,1000.0,9.24,8.6295,9240.0
2024-12-11,600138.XSHG,中青旅,300.0,10.79,9.7342,3237.0
2024-12-12,300142.XSHE,沃森生物,200.0,14.34,14.9639,2868.0
2024-12-12,300122.XSHE,智飞生物,200.0,30.0,44.0614,6000.0
2024-12-12,000069.XSHE,华侨城A,10300.0,3.17,2.5819,32651.0
2024-12-12,600085.XSHG,同仁堂,100.0,41.65,40.9513,4165.0
2024-12-12,000895.XSHE,双汇发展,700.0,25.99,24.0495,18193.0
2024-12-12,600535.XSHG,天士力,800.0,15.07,13.1212,12056.0
2024-12-12,600887.XSHG,伊利股份,800.0,30.23,23.1709,24184.0
2024-12-12,600016.XSHG,民生银行,4500.0,4.14,3.3437,18630.0
2024-12-12,000725.XSHE,京东方A,2900.0,4.39,3.8136,12731.0
2024-12-12,002033.XSHE,丽江股份,1000.0,9.61,8.6295,9610.0
2024-12-12,600138.XSHG,中青旅,300.0,11.19,9.7342,3357.0
2024-12-13,300142.XSHE,沃森生物,200.0,13.54,14.9639,2708.0
2024-12-13,300122.XSHE,智飞生物,200.0,28.8,44.0614,5760.0
2024-12-13,000069.XSHE,华侨城A,10300.0,3.04,2.5819,31312.0
2024-12-13,600085.XSHG,同仁堂,100.0,40.9,40.9513,4090.0
2024-12-13,000895.XSHE,双汇发展,600.0,25.53,24.0495,15318.0
2024-12-13,600535.XSHG,天士力,800.0,14.88,13.1212,11904.0
2024-12-13,600887.XSHG,伊利股份,800.0,29.25,23.1709,23400.0
2024-12-13,600016.XSHG,民生银行,4500.0,4.06,3.3437,18270.0
2024-12-13,000725.XSHE,京东方A,2900.0,4.36,3.8136,12644.0
2024-12-13,002033.XSHE,丽江股份,800.0,9.76,8.6295,7808.0
2024-12-13,600138.XSHG,中青旅,200.0,11.14,9.7342,2228.0
2024-12-16,300142.XSHE,沃森生物,200.0,13.08,14.9639,2616.0
2024-12-16,300122.XSHE,智飞生物,200.0,28.17,44.0614,5634.0
2024-12-16,000069.XSHE,华侨城A,10300.0,2.99,2.5819,30797.0
2024-12-16,600085.XSHG,同仁堂,100.0,40.26,40.9513,4026.0
2024-12-16,000895.XSHE,双汇发展,600.0,26.12,24.0495,15672.0
2024-12-16,600535.XSHG,天士力,800.0,14.77,13.1212,11816.0
2024-12-16,600887.XSHG,伊利股份,800.0,29.2,23.1709,23360.0
2024-12-16,600016.XSHG,民生银行,4500.0,4.07,3.3437,18315.0
2024-12-16,000725.XSHE,京东方A,2900.0,4.3,3.8136,12470.0
2024-12-16,002033.XSHE,丽江股份,800.0,9.8,8.6295,7840.0
2024-12-16,600138.XSHG,中青旅,200.0,11.14,9.7342,2228.0
2024-12-17,300142.XSHE,沃森生物,200.0,13.03,14.9639,2606.0
2024-12-17,300122.XSHE,智飞生物,200.0,28.27,44.0614,5654.0
2024-12-17,000069.XSHE,华侨城A,10300.0,2.91,2.5819,29973.0
2024-12-17,600085.XSHG,同仁堂,100.0,39.95,40.9513,3995.0
2024-12-17,000895.XSHE,双汇发展,600.0,26.0,24.0495,15600.0
2024-12-17,600535.XSHG,天士力,800.0,14.62,13.1212,11696.0
2024-12-17,600887.XSHG,伊利股份,800.0,29.61,23.1709,23688.0
2024-12-17,600016.XSHG,民生银行,4500.0,4.02,3.3437,18090.0
2024-12-17,000725.XSHE,京东方A,2900.0,4.33,3.8136,12557.0
2024-12-17,002033.XSHE,丽江股份,800.0,9.35,8.6295,7480.0
2024-12-17,600138.XSHG,中青旅,200.0,10.73,9.7342,2146.0
2024-12-18,300142.XSHE,沃森生物,200.0,13.03,14.9639,2606.0
2024-12-18,300122.XSHE,智飞生物,200.0,28.15,44.0614,5630.0
2024-12-18,000069.XSHE,华侨城A,10300.0,3.06,2.5819,31518.0
2024-12-18,600085.XSHG,同仁堂,100.0,40.0,40.9513,4000.0
2024-12-18,000895.XSHE,双汇发展,600.0,26.2,24.0495,15720.0
2024-12-18,600535.XSHG,天士力,800.0,14.59,13.1212,11672.0
2024-12-18,600887.XSHG,伊利股份,800.0,29.61,23.1709,23688.0
2024-12-18,600016.XSHG,民生银行,4500.0,4.07,3.3437,18315.0
2024-12-18,000725.XSHE,京东方A,2900.0,4.38,3.8136,12702.0
2024-12-18,002033.XSHE,丽江股份,800.0,9.3,8.6295,7440.0
2024-12-18,600138.XSHG,中青旅,200.0,10.74,9.7342,2148.0
2024-12-19,300142.XSHE,沃森生物,200.0,13.1,14.9639,2620.0
2024-12-19,300122.XSHE,智飞生物,200.0,27.96,44.0614,5592.0
2024-12-19,000069.XSHE,华侨城A,10300.0,2.93,2.5819,30179.0
2024-12-19,600085.XSHG,同仁堂,100.0,41.6,40.9513,4160.0
2024-12-19,000895.XSHE,双汇发展,600.0,26.23,24.0495,15738.0
2024-12-19,600535.XSHG,天士力,800.0,14.66,13.1212,11728.0
2024-12-19,600887.XSHG,伊利股份,800.0,29.37,23.1709,23496.0
2024-12-19,600016.XSHG,民生银行,4500.0,4.03,3.3437,18135.0
2024-12-19,000725.XSHE,京东方A,2900.0,4.43,3.8136,12847.0
2024-12-19,002033.XSHE,丽江股份,800.0,9.22,8.6295,7376.0
2024-12-19,600138.XSHG,中青旅,200.0,10.65,9.7342,2130.0
2024-12-20,300142.XSHE,沃森生物,200.0,13.08,14.9639,2616.0
2024-12-20,300122.XSHE,智飞生物,200.0,28.16,44.0614,5632.0
2024-12-20,000069.XSHE,华侨城A,10300.0,2.92,2.5819,30076.0
2024-12-20,600085.XSHG,同仁堂,100.0,42.21,40.9513,4221.0
2024-12-20,000895.XSHE,双汇发展,600.0,26.03,24.0495,15618.0
2024-12-20,600535.XSHG,天士力,800.0,14.82,13.1212,11856.0
2024-12-20,600887.XSHG,伊利股份,800.0,29.2,23.1709,23360.0
2024-12-20,600016.XSHG,民生银行,4500.0,4.03,3.3437,18135.0
2024-12-20,000725.XSHE,京东方A,2900.0,4.39,3.8136,12731.0
2024-12-20,002033.XSHE,丽江股份,800.0,9.12,8.6295,7296.0
2024-12-20,600138.XSHG,中青旅,200.0,10.53,9.7342,2106.0
2024-12-23,300142.XSHE,沃森生物,200.0,12.76,14.9639,2552.0
2024-12-23,300122.XSHE,智飞生物,200.0,27.53,44.0614,5506.0
2024-12-23,000069.XSHE,华侨城A,10300.0,2.81,2.5819,28943.0
2024-12-23,600085.XSHG,同仁堂,100.0,41.7,40.9513,4170.0
2024-12-23,000895.XSHE,双汇发展,600.0,25.83,24.0495,15498.0
2024-12-23,600535.XSHG,天士力,800.0,14.55,13.1212,11640.0
2024-12-23,600887.XSHG,伊利股份,800.0,29.6,23.1709,23680.0
2024-12-23,600016.XSHG,民生银行,4500.0,4.07,3.3437,18315.0
2024-12-23,000725.XSHE,京东方A,2900.0,4.36,3.8136,12644.0
2024-12-23,002033.XSHE,丽江股份,800.0,8.82,8.6295,7056.0
2024-12-23,600138.XSHG,中青旅,200.0,10.31,9.7342,2062.0
2024-12-24,300142.XSHE,沃森生物,200.0,12.88,14.9639,2576.0
2024-12-24,300122.XSHE,智飞生物,200.0,27.86,44.0614,5572.0
2024-12-24,000069.XSHE,华侨城A,10300.0,2.83,2.5819,29149.0
2024-12-24,600085.XSHG,同仁堂,100.0,41.58,40.9513,4158.0
2024-12-24,000895.XSHE,双汇发展,600.0,26.1,24.0495,15660.0
2024-12-24,600535.XSHG,天士力,800.0,14.61,13.1212,11688.0
2024-12-24,600887.XSHG,伊利股份,800.0,30.1,23.1709,24080.0
2024-12-24,600016.XSHG,民生银行,4500.0,4.1,3.3437,18450.0
2024-12-24,000725.XSHE,京东方A,2900.0,4.4,3.8136,12760.0
2024-12-24,002033.XSHE,丽江股份,800.0,8.99,8.6295,7192.0
2024-12-24,600138.XSHG,中青旅,200.0,10.41,9.7342,2082.0
2024-12-25,300142.XSHE,沃森生物,200.0,12.74,14.9639,2548.0
2024-12-25,300122.XSHE,智飞生物,200.0,28.04,43.8614,5608.0
2024-12-25,000069.XSHE,华侨城A,10300.0,2.79,2.5819,28737.0
2024-12-25,600085.XSHG,同仁堂,100.0,41.6,40.9513,4160.0
2024-12-25,000895.XSHE,双汇发展,600.0,26.27,24.0495,15762.0
2024-12-25,600535.XSHG,天士力,800.0,14.46,13.1212,11568.0
2024-12-25,600887.XSHG,伊利股份,800.0,29.93,23.1709,23944.0
2024-12-25,600016.XSHG,民生银行,4500.0,4.12,3.3437,18540.0
2024-12-25,000725.XSHE,京东方A,2900.0,4.38,3.8136,12702.0
2024-12-25,002033.XSHE,丽江股份,800.0,8.91,8.6295,7128.0
2024-12-25,600138.XSHG,中青旅,200.0,10.37,9.7342,2074.0
2024-12-26,300142.XSHE,沃森生物,200.0,12.59,14.9639,2518.0
2024-12-26,300122.XSHE,智飞生物,200.0,27.99,43.8614,5598.0
2024-12-26,000069.XSHE,华侨城A,10300.0,2.74,2.5819,28222.0
2024-12-26,600085.XSHG,同仁堂,100.0,41.29,40.9513,4129.0
2024-12-26,000895.XSHE,双汇发展,600.0,26.09,24.0495,15654.0
2024-12-26,600535.XSHG,天士力,800.0,14.49,13.1212,11592.0
2024-12-26,600887.XSHG,伊利股份,800.0,29.97,23.1709,23976.0
2024-12-26,600016.XSHG,民生银行,4500.0,4.08,3.3437,18360.0
2024-12-26,000725.XSHE,京东方A,2900.0,4.38,3.8136,12702.0
2024-12-26,002033.XSHE,丽江股份,800.0,9.06,8.6295,7248.0
2024-12-26,600138.XSHG,中青旅,200.0,10.43,9.7342,2086.0
2024-12-27,300142.XSHE,沃森生物,200.0,12.6,14.9639,2520.0
2024-12-27,300122.XSHE,智飞生物,200.0,27.93,43.8614,5586.0
2024-12-27,000069.XSHE,华侨城A,10300.0,2.77,2.5819,28531.0
2024-12-27,600085.XSHG,同仁堂,100.0,41.3,40.9513,4130.0
2024-12-27,000895.XSHE,双汇发展,600.0,26.23,24.0495,15738.0
2024-12-27,600535.XSHG,天士力,800.0,14.76,13.1212,11808.0
2024-12-27,600887.XSHG,伊利股份,800.0,30.15,23.1709,24120.0
2024-12-27,600016.XSHG,民生银行,4500.0,4.1,3.3437,18450.0
2024-12-27,000725.XSHE,京东方A,2900.0,4.34,3.8136,12586.0
2024-12-27,002033.XSHE,丽江股份,800.0,9.14,8.6295,7312.0
2024-12-27,600138.XSHG,中青旅,200.0,10.55,9.7342,2110.0
2024-12-30,300142.XSHE,沃森生物,200.0,12.52,14.9639,2504.0
2024-12-30,300122.XSHE,智飞生物,200.0,27.53,43.8614,5506.0
2024-12-30,000069.XSHE,华侨城A,10300.0,2.73,2.5819,28119.0
2024-12-30,600085.XSHG,同仁堂,100.0,41.46,40.9513,4146.0
2024-12-30,000895.XSHE,双汇发展,600.0,26.15,24.0495,15690.0
2024-12-30,600535.XSHG,天士力,800.0,14.74,13.1212,11792.0
2024-12-30,600887.XSHG,伊利股份,800.0,30.08,23.1709,24064.0
2024-12-30,600016.XSHG,民生银行,4500.0,4.19,3.3437,18855.0
2024-12-30,000725.XSHE,京东方A,2900.0,4.45,3.8136,12905.0
2024-12-30,002033.XSHE,丽江股份,800.0,8.98,8.6295,7184.0
2024-12-30,600138.XSHG,中青旅,200.0,10.34,9.7342,2068.0
2024-12-31,300142.XSHE,沃森生物,200.0,12.08,14.9639,2416.0
2024-12-31,300122.XSHE,智飞生物,200.0,26.3,43.8614,5260.0
2024-12-31,000069.XSHE,华侨城A,10300.0,2.67,2.5819,27501.0
2024-12-31,600085.XSHG,同仁堂,100.0,40.59,40.9513,4059.0
2024-12-31,000895.XSHE,双汇发展,600.0,25.96,24.0495,15576.0
2024-12-31,600535.XSHG,天士力,800.0,14.46,13.1212,11568.0
2024-12-31,600887.XSHG,伊利股份,800.0,30.18,23.1709,24144.0
2024-12-31,600016.XSHG,民生银行,4500.0,4.13,3.3437,18585.0
2024-12-31,000725.XSHE,京东方A,2900.0,4.39,3.8136,12731.0
2024-12-31,002033.XSHE,丽江股份,800.0,8.87,8.6295,7096.0
2024-12-31,600138.XSHG,中青旅,200.0,10.14,9.7342,2028.0
2025-01-02,300142.XSHE,沃森生物,200.0,11.68,14.9639,2336.0
2025-01-02,300122.XSHE,智飞生物,200.0,25.24,43.8614,5048.0
2025-01-02,000069.XSHE,华侨城A,10300.0,2.62,2.5819,26986.0
2025-01-02,600085.XSHG,同仁堂,100.0,39.55,40.9513,3955.0
2025-01-02,000895.XSHE,双汇发展,600.0,25.82,24.0495,15492.0
2025-01-02,600535.XSHG,天士力,800.0,14.01,13.1212,11208.0
2025-01-02,600887.XSHG,伊利股份,800.0,29.56,23.1709,23648.0
2025-01-02,600016.XSHG,民生银行,4500.0,4.01,3.3437,18045.0
2025-01-02,000725.XSHE,京东方A,2900.0,4.24,3.8136,12296.0
2025-01-02,002033.XSHE,丽江股份,800.0,9.02,8.6295,7216.0
2025-01-02,600138.XSHG,中青旅,200.0,10.08,9.7342,2016.0
2025-01-03,300142.XSHE,沃森生物,200.0,11.44,14.9639,2288.0
2025-01-03,300122.XSHE,智飞生物,200.0,24.77,43.8614,4954.0
2025-01-03,000069.XSHE,华侨城A,10300.0,2.55,2.5819,26265.0
2025-01-03,600085.XSHG,同仁堂,100.0,38.99,40.9513,3899.0
2025-01-03,000895.XSHE,双汇发展,600.0,25.96,24.0495,15576.0
2025-01-03,600535.XSHG,天士力,800.0,14.0,13.1212,11200.0
2025-01-03,600887.XSHG,伊利股份,800.0,29.3,23.1709,23440.0
2025-01-03,600016.XSHG,民生银行,4500.0,4.0,3.3437,18000.0
2025-01-03,000725.XSHE,京东方A,2900.0,4.2,3.8136,12180.0
2025-01-03,002033.XSHE,丽江股份,800.0,8.52,8.6295,6816.0
2025-01-03,600138.XSHG,中青旅,200.0,9.78,9.7342,1956.0
2025-01-06,300142.XSHE,沃森生物,200.0,11.7,14.9639,2340.0
2025-01-06,300122.XSHE,智飞生物,200.0,25.57,43.8614,5114.0
2025-01-06,000069.XSHE,华侨城A,10300.0,2.54,2.5819,26162.0
2025-01-06,600085.XSHG,同仁堂,100.0,38.89,40.9513,3889.0
2025-01-06,000895.XSHE,双汇发展,600.0,25.67,24.0495,15402.0
2025-01-06,600535.XSHG,天士力,800.0,14.4,13.1212,11520.0
2025-01-06,600887.XSHG,伊利股份,800.0,29.04,23.1709,23232.0
