dt,trade_date,order_book_id,event_type,quantity,price,cash_value,realized_pnl,layer,batch_id,sub_id,pending_id,stage,source,note
2024-05-23 09:31:00,2024-05-23,600030.XSHG,exit_sell,100,19.21,1921.0,28.039499999999986,short,600030.XSHG-B00725,600030.XSHG-B00725:short,,breakeven_exit,exit,expected_exit_price=18.8700
2024-05-24 09:31:00,2024-05-24,000069.XSHE,exit_sell,300,2.9,870.0,141.29227272727263,mid,000069.XSHE-B00458,000069.XSHE-B00458:mid,,take_profit,exit,expected_exit_price=2.8931
2024-05-24 11:13:00,2024-05-24,600030.XSHG,buy_attempt_fill,100,18.65,1864.9999999999998,0.0,,,,600030.XSHG-FTB-00259,,day1_plus,
2024-05-24 15:30:00,2024-05-24,600030.XSHG,carryover_batch_created,100,18.65,1864.9999999999998,0.0,,600030.XSHG-B01033,,,,day1_plus,pending forward buys merged into new batch
2024-05-27 09:52:00,2024-05-27,600030.XSHG,buy_attempt_fill,100,18.62,1862.0,0.0,,,,600030.XSHG-FTB-00261,,day1_plus,
2024-05-27 09:59:00,2024-05-27,600030.XSHG,buy_attempt_fill,100,18.64,1864.0,0.0,,,,600030.XSHG-FTB-00262,,day1_plus,
2024-05-27 15:30:00,2024-05-27,600030.XSHG,carryover_batch_created,200,18.63,3726.0,0.0,,600030.XSHG-B01061,,,,day1_plus,pending forward buys merged into new batch
2024-05-28 09:45:00,2024-05-28,000069.XSHE,buy_attempt_fill,300,2.77,831.0,0.0,,,,000069.XSHE-FTB-00263,,day1_plus,
2024-05-28 09:50:00,2024-05-28,000069.XSHE,buy_attempt_fill,300,2.76,827.9999999999999,0.0,,,,000069.XSHE-FTB-00264,,day1_plus,
2024-05-28 14:07:00,2024-05-28,000069.XSHE,buy_attempt_fill,300,2.75,825.0,0.0,,,,000069.XSHE-FTB-00266,,day1_plus,
2024-05-28 15:30:00,2024-05-28,000069.XSHE,carryover_batch_created,900,2.76,2484.0,0.0,,000069.XSHE-B01074,,,,day1_plus,pending forward buys merged into new batch
2024-05-29 10:02:00,2024-05-29,000069.XSHE,buy_attempt_fill,300,2.72,816.0000000000001,0.0,,,,000069.XSHE-FTB-00268,,day1_plus,
2024-05-29 11:05:00,2024-05-29,000069.XSHE,forward_t_success,200,2.77,554.0,4.722999999999964,,,,000069.XSHE-FTB-00268,,day1_plus,buy_avg=2.7200
2024-05-29 11:13:00,2024-05-29,000069.XSHE,buy_attempt_fill,200,2.76,552.0,0.0,,,,000069.XSHE-FTB-00269,,day1_plus,
2024-05-29 11:28:00,2024-05-29,600030.XSHG,buy_attempt_fill,100,18.68,1868.0,0.0,,,,600030.XSHG-FTB-00270,,day1_plus,
2024-05-29 14:14:00,2024-05-29,000069.XSHE,buy_attempt_fill,400,2.72,1088.0,0.0,,,,000069.XSHE-FTB-00272,,day1_plus,
2024-05-29 15:30:00,2024-05-29,000069.XSHE,carryover_batch_created,700,2.7314285714285713,1912.0,0.0,,000069.XSHE-B01102,,,,day1_plus,pending forward buys merged into new batch
2024-05-29 15:30:00,2024-05-29,600030.XSHG,carryover_batch_created,100,18.68,1868.0,0.0,,600030.XSHG-B01117,,,,day1_plus,pending forward buys merged into new batch
2024-05-30 09:50:00,2024-05-30,000069.XSHE,buy_attempt_fill,300,2.68,804.0,0.0,,,,000069.XSHE-FTB-00273,,day1_plus,
2024-05-30 14:47:00,2024-05-30,600030.XSHG,buy_attempt_fill,100,18.55,1855.0,0.0,,,,600030.XSHG-FTB-00275,,day1_plus,
2024-05-30 15:30:00,2024-05-30,000069.XSHE,carryover_batch_created,300,2.68,804.0,0.0,,000069.XSHE-B01130,,,,day1_plus,pending forward buys merged into new batch
2024-05-30 15:30:00,2024-05-30,600030.XSHG,carryover_batch_created,100,18.55,1855.0,0.0,,600030.XSHG-B01145,,,,day1_plus,pending forward buys merged into new batch
2024-05-31 09:31:00,2024-05-31,000895.XSHE,exit_sell,100,25.54,2554.0,6.7229999999999,short,000895.XSHE-B00873,000895.XSHE-B00873:short,,breakeven_exit,exit,expected_exit_price=25.4100
2024-05-31 09:39:00,2024-05-31,000069.XSHE,buy_attempt_fill,300,2.65,795.0,0.0,,,,000069.XSHE-FTB-00276,,day1_plus,
2024-05-31 09:40:00,2024-05-31,000895.XSHE,buy_attempt_fill,100,25.19,2519.0,0.0,,,,000895.XSHE-FTB-00277,,day1_plus,
2024-05-31 09:42:00,2024-05-31,600030.XSHG,exit_sell,200,18.83,3765.9999999999995,-6.383000000000455,short,600030.XSHG-B00865,600030.XSHG-B00865:short,,breakeven_exit,exit,expected_exit_price=18.8275
2024-05-31 09:43:00,2024-05-31,600535.XSHG,buy_attempt_fill,100,13.77,1377.0,0.0,,,,600535.XSHG-FTB-00278,,day0,
2024-05-31 09:44:00,2024-05-31,600030.XSHG,buy_attempt_fill,100,18.69,1869.0000000000002,0.0,,,,600030.XSHG-FTB-00279,,day1_plus,
2024-05-31 09:48:00,2024-05-31,000069.XSHE,buy_attempt_fill,300,2.66,798.0,0.0,,,,000069.XSHE-FTB-00280,,day1_plus,
2024-05-31 09:54:00,2024-05-31,600535.XSHG,buy_attempt_fill,100,13.89,1389.0,0.0,,,,600535.XSHG-FTB-00281,,day0,
2024-05-31 10:02:00,2024-05-31,600030.XSHG,buy_attempt_fill,100,18.71,1871.0,0.0,,,,600030.XSHG-FTB-00282,,day1_plus,
2024-05-31 13:23:00,2024-05-31,600030.XSHG,buy_attempt_fill,100,18.6,1860.0000000000002,0.0,,,,600030.XSHG-FTB-00284,,day1_plus,
2024-05-31 14:22:00,2024-05-31,000069.XSHE,buy_attempt_fill,300,2.61,783.0,0.0,,,,000069.XSHE-FTB-00285,,day1_plus,
2024-05-31 14:42:00,2024-05-31,000069.XSHE,buy_attempt_fill,400,2.6,1040.0,0.0,,,,000069.XSHE-FTB-00286,,day1_plus,
2024-05-31 15:30:00,2024-05-31,000895.XSHE,carryover_batch_created,100,25.19,2519.0,0.0,,000895.XSHE-B01153,,,,day1_plus,pending forward buys merged into new batch
2024-05-31 15:30:00,2024-05-31,000069.XSHE,carryover_batch_created,1300,2.6276923076923078,3416.0,0.0,,000069.XSHE-B01158,,,,day1_plus,pending forward buys merged into new batch
2024-05-31 15:30:00,2024-05-31,600535.XSHG,carryover_batch_created,200,13.83,2766.0,0.0,,600535.XSHG-B01159,,,,day0,pending forward buys merged into new batch
2024-05-31 15:30:00,2024-05-31,600030.XSHG,carryover_batch_created,300,18.666666666666668,5600.0,0.0,,600030.XSHG-B01173,,,,day1_plus,pending forward buys merged into new batch
2024-06-03 09:31:00,2024-06-03,000069.XSHE,exit_sell,700,2.55,1784.9999999999998,-109.8925,short,000069.XSHE-B00038,000069.XSHE-B00038:short,,controlled_loss_exit,exit,expected_exit_price=2.5636
2024-06-03 09:34:00,2024-06-03,600030.XSHG,exit_sell,100,18.36,1836.0,-109.91799999999992,short,600030.XSHG-B00025,600030.XSHG-B00025:short,,controlled_loss_exit,exit,expected_exit_price=18.4300
2024-06-03 09:39:00,2024-06-03,000895.XSHE,buy_attempt_fill,100,25.33,2533.0,0.0,,,,000895.XSHE-FTB-00287,,day1_plus,
2024-06-03 09:47:00,2024-06-03,000069.XSHE,buy_attempt_fill,300,2.56,768.0,0.0,,,,000069.XSHE-FTB-00288,,day1_plus,
2024-06-03 09:48:00,2024-06-03,600535.XSHG,buy_attempt_fill,100,13.86,1386.0,0.0,,,,600535.XSHG-FTB-00289,,day1_plus,
2024-06-03 13:22:00,2024-06-03,600030.XSHG,buy_attempt_fill,100,18.37,1837.0,0.0,,,,600030.XSHG-FTB-00291,,day1_plus,
2024-06-03 15:30:00,2024-06-03,000895.XSHE,carryover_batch_created,100,25.33,2533.0,0.0,,000895.XSHE-B01181,,,,day1_plus,pending forward buys merged into new batch
2024-06-03 15:30:00,2024-06-03,000069.XSHE,carryover_batch_created,300,2.56,768.0,0.0,,000069.XSHE-B01186,,,,day1_plus,pending forward buys merged into new batch
2024-06-03 15:30:00,2024-06-03,600535.XSHG,carryover_batch_created,100,13.86,1386.0,0.0,,600535.XSHG-B01187,,,,day1_plus,pending forward buys merged into new batch
2024-06-03 15:30:00,2024-06-03,600030.XSHG,carryover_batch_created,100,18.37,1837.0,0.0,,600030.XSHG-B01201,,,,day1_plus,pending forward buys merged into new batch
2024-06-04 09:50:00,2024-06-04,000069.XSHE,buy_attempt_fill,400,2.47,988.0000000000001,0.0,,,,000069.XSHE-FTB-00292,,day1_plus,
2024-06-04 09:53:00,2024-06-04,000069.XSHE,buy_attempt_fill,400,2.47,988.0000000000001,0.0,,,,000069.XSHE-FTB-00293,,day1_plus,
2024-06-04 09:58:00,2024-06-04,600535.XSHG,buy_attempt_fill,100,13.81,1381.0,0.0,,,,600535.XSHG-FTB-00294,,day1_plus,
2024-06-04 09:59:00,2024-06-04,000069.XSHE,buy_attempt_fill,400,2.46,984.0,0.0,,,,000069.XSHE-FTB-00295,,day1_plus,
2024-06-04 10:04:00,2024-06-04,600535.XSHG,buy_attempt_fill,100,13.81,1381.0,0.0,,,,600535.XSHG-FTB-00296,,day1_plus,
2024-06-04 10:08:00,2024-06-04,000069.XSHE,buy_attempt_fill,400,2.48,992.0,0.0,,,,000069.XSHE-FTB-00297,,day1_plus,
2024-06-04 10:08:00,2024-06-04,000069.XSHE,forward_t_success,300,2.48,744.0,0.6280000000000054,,,,000069.XSHE-FTB-00295,,day1_plus,buy_avg=2.4600
2024-06-04 10:10:00,2024-06-04,000069.XSHE,forward_t_success,100,2.51,250.99999999999997,4.160214285714268,,,,000069.XSHE-FTB-00295,,day1_plus,buy_avg=2.4600
2024-06-04 10:10:00,2024-06-04,000069.XSHE,forward_t_success,400,2.51,1003.9999999999999,12.64085714285698,,,,000069.XSHE-FTB-00292,,day1_plus,buy_avg=2.4700
2024-06-04 10:10:00,2024-06-04,000069.XSHE,forward_t_success,200,2.51,501.99999999999994,6.32042857142849,,,,000069.XSHE-FTB-00293,,day1_plus,buy_avg=2.4700
2024-06-04 10:13:00,2024-06-04,000069.XSHE,forward_t_success,200,2.51,501.99999999999994,2.748999999999918,,,,000069.XSHE-FTB-00293,,day1_plus,buy_avg=2.4700
2024-06-04 10:18:00,2024-06-04,000069.XSHE,forward_t_success,400,2.51,1003.9999999999999,6.497999999999922,,,,000069.XSHE-FTB-00297,,day1_plus,buy_avg=2.4800
2024-06-04 10:19:00,2024-06-04,600030.XSHG,buy_attempt_fill,100,18.49,1848.9999999999998,0.0,,,,600030.XSHG-FTB-00298,,day1_plus,
2024-06-04 13:04:00,2024-06-04,000069.XSHE,buy_attempt_fill,300,2.5,750.0,0.0,,,,000069.XSHE-FTB-00299,,day1_plus,
2024-06-04 13:15:00,2024-06-04,000069.XSHE,buy_attempt_fill,400,2.49,996.0000000000001,0.0,,,,000069.XSHE-FTB-00300,,day1_plus,
2024-06-04 13:23:00,2024-06-04,000069.XSHE,buy_attempt_fill,400,2.48,992.0,0.0,,,,000069.XSHE-FTB-00302,,day1_plus,
2024-06-04 13:28:00,2024-06-04,000069.XSHE,forward_t_success,400,2.53,1011.9999999999999,14.493999999999929,,,,000069.XSHE-FTB-00302,,day1_plus,buy_avg=2.4800
2024-06-04 13:29:00,2024-06-04,000069.XSHE,buy_attempt_fill,400,2.5,1000.0,0.0,,,,000069.XSHE-FTB-00303,,day1_plus,
2024-06-04 13:32:00,2024-06-04,000069.XSHE,buy_attempt_fill,400,2.52,1008.0,0.0,,,,000069.XSHE-FTB-00304,,day1_plus,
2024-06-04 13:34:00,2024-06-04,000069.XSHE,buy_attempt_fill,100,2.52,252.0,0.0,,,,000069.XSHE-FTB-00305,,day1_plus,
2024-06-04 13:59:00,2024-06-04,000069.XSHE,forward_t_success,300,2.54,762.0,8.61900000000001,,,,000069.XSHE-FTB-00299,,day1_plus,buy_avg=2.5000
2024-06-04 13:59:00,2024-06-04,000069.XSHE,forward_t_success,200,2.54,508.0,5.7460000000000075,,,,000069.XSHE-FTB-00303,,day1_plus,buy_avg=2.5000
2024-06-04 14:04:00,2024-06-04,000069.XSHE,forward_t_success,200,2.54,508.0,2.7460000000000075,,,,000069.XSHE-FTB-00303,,day1_plus,buy_avg=2.5000
2024-06-04 15:30:00,2024-06-04,000069.XSHE,carryover_batch_created,900,2.506666666666667,2256.0,0.0,,000069.XSHE-B01214,,,,day1_plus,pending forward buys merged into new batch
2024-06-04 15:30:00,2024-06-04,600535.XSHG,carryover_batch_created,200,13.81,2762.0,0.0,,600535.XSHG-B01215,,,,day1_plus,pending forward buys merged into new batch
2024-06-04 15:30:00,2024-06-04,600030.XSHG,carryover_batch_created,100,18.49,1848.9999999999998,0.0,,600030.XSHG-B01229,,,,day1_plus,pending forward buys merged into new batch
2024-06-05 09:38:00,2024-06-05,600535.XSHG,buy_attempt_fill,100,14.0,1400.0,0.0,,,,600535.XSHG-FTB-00307,,day1_plus,
2024-06-05 10:03:00,2024-06-05,600535.XSHG,buy_attempt_fill,100,13.99,1399.0,0.0,,,,600535.XSHG-FTB-00308,,day1_plus,
2024-06-05 10:08:00,2024-06-05,600535.XSHG,buy_attempt_fill,100,14.0,1400.0,0.0,,,,600535.XSHG-FTB-00309,,day1_plus,
2024-06-05 10:58:00,2024-06-05,600030.XSHG,buy_attempt_fill,100,18.54,1854.0,0.0,,,,600030.XSHG-FTB-00310,,day1_plus,
2024-06-05 13:03:00,2024-06-05,000069.XSHE,buy_attempt_fill,300,2.45,735.0,0.0,,,,000069.XSHE-FTB-00311,,day1_plus,
2024-06-05 13:12:00,2024-06-05,000069.XSHE,buy_attempt_fill,300,2.45,735.0,0.0,,,,000069.XSHE-FTB-00312,,day1_plus,
2024-06-05 13:23:00,2024-06-05,600030.XSHG,buy_attempt_fill,100,18.54,1854.0,0.0,,,,600030.XSHG-FTB-00313,,day1_plus,
2024-06-05 14:02:00,2024-06-05,000069.XSHE,buy_attempt_fill,400,2.44,976.0,0.0,,,,000069.XSHE-FTB-00314,,day1_plus,
2024-06-05 15:30:00,2024-06-05,000069.XSHE,carryover_batch_created,1000,2.446,2446.0,0.0,,000069.XSHE-B01242,,,,day1_plus,pending forward buys merged into new batch
2024-06-05 15:30:00,2024-06-05,600535.XSHG,carryover_batch_created,300,13.996666666666666,4199.0,0.0,,600535.XSHG-B01243,,,,day1_plus,pending forward buys merged into new batch
2024-06-05 15:30:00,2024-06-05,600030.XSHG,carryover_batch_created,200,18.54,3708.0,0.0,,600030.XSHG-B01257,,,,day1_plus,pending forward buys merged into new batch
2024-06-06 09:39:00,2024-06-06,000069.XSHE,buy_attempt_fill,400,2.45,980.0000000000001,0.0,,,,000069.XSHE-FTB-00315,,day1_plus,
2024-06-06 09:39:00,2024-06-06,600030.XSHG,buy_attempt_fill,100,18.43,1843.0,0.0,,,,600030.XSHG-FTB-00316,,day1_plus,
2024-06-06 09:44:00,2024-06-06,000069.XSHE,buy_attempt_fill,400,2.46,984.0,0.0,,,,000069.XSHE-FTB-00317,,day1_plus,
2024-06-06 09:52:00,2024-06-06,600030.XSHG,buy_attempt_fill,100,18.46,1846.0,0.0,,,,600030.XSHG-FTB-00318,,day1_plus,
2024-06-06 13:03:00,2024-06-06,600030.XSHG,buy_attempt_fill,100,18.47,1847.0,0.0,,,,600030.XSHG-FTB-00319,,day1_plus,
2024-06-06 14:24:00,2024-06-06,600030.XSHG,buy_attempt_fill,100,18.44,1844.0000000000002,0.0,,,,600030.XSHG-FTB-00321,,day1_plus,
2024-06-06 15:30:00,2024-06-06,000069.XSHE,carryover_batch_created,800,2.455,1964.0,0.0,,000069.XSHE-B01270,,,,day1_plus,pending forward buys merged into new batch
2024-06-06 15:30:00,2024-06-06,600030.XSHG,carryover_batch_created,400,18.45,7380.0,0.0,,600030.XSHG-B01285,,,,day1_plus,pending forward buys merged into new batch
2024-06-07 09:42:00,2024-06-07,600535.XSHG,buy_attempt_fill,100,13.77,1377.0,0.0,,,,600535.XSHG-FTB-00322,,day1_plus,
2024-06-07 11:18:00,2024-06-07,000069.XSHE,buy_attempt_fill,400,2.42,968.0,0.0,,,,000069.XSHE-FTB-00323,,day1_plus,
2024-06-07 14:23:00,2024-06-07,000069.XSHE,buy_attempt_fill,400,2.42,968.0,0.0,,,,000069.XSHE-FTB-00324,,day1_plus,
2024-06-07 14:38:00,2024-06-07,600030.XSHG,buy_attempt_fill,100,18.32,1832.0,0.0,,,,600030.XSHG-FTB-00325,,day1_plus,
2024-06-07 15:30:00,2024-06-07,000069.XSHE,carryover_batch_created,800,2.42,1936.0,0.0,,000069.XSHE-B01298,,,,day1_plus,pending forward buys merged into new batch
2024-06-07 15:30:00,2024-06-07,600535.XSHG,carryover_batch_created,100,13.77,1377.0,0.0,,600535.XSHG-B01299,,,,day1_plus,pending forward buys merged into new batch
2024-06-07 15:30:00,2024-06-07,600030.XSHG,carryover_batch_created,100,18.32,1832.0,0.0,,600030.XSHG-B01313,,,,day1_plus,pending forward buys merged into new batch
2024-06-11 09:38:00,2024-06-11,600535.XSHG,buy_attempt_fill,100,13.82,1382.0,0.0,,,,600535.XSHG-FTB-00326,,day1_plus,
2024-06-11 09:46:00,2024-06-11,600535.XSHG,buy_attempt_fill,100,13.82,1382.0,0.0,,,,600535.XSHG-FTB-00327,,day1_plus,
2024-06-11 09:48:00,2024-06-11,000895.XSHE,buy_attempt_fill,100,24.69,2469.0,0.0,,,,000895.XSHE-FTB-00328,,day1_plus,
2024-06-11 09:52:00,2024-06-11,600535.XSHG,buy_attempt_fill,100,13.82,1382.0,0.0,,,,600535.XSHG-FTB-00329,,day1_plus,
2024-06-11 10:04:00,2024-06-11,000069.XSHE,buy_attempt_fill,400,2.39,956.0,0.0,,,,000069.XSHE-FTB-00331,,day1_plus,
2024-06-11 10:27:00,2024-06-11,600030.XSHG,buy_attempt_fill,100,18.33,1832.9999999999998,0.0,,,,600030.XSHG-FTB-00332,,day1_plus,
2024-06-11 15:30:00,2024-06-11,000895.XSHE,carryover_batch_created,100,24.69,2469.0,0.0,,000895.XSHE-B01321,,,,day1_plus,pending forward buys merged into new batch
2024-06-11 15:30:00,2024-06-11,000069.XSHE,carryover_batch_created,400,2.39,956.0,0.0,,000069.XSHE-B01326,,,,day1_plus,pending forward buys merged into new batch
2024-06-11 15:30:00,2024-06-11,600535.XSHG,carryover_batch_created,300,13.82,4146.0,0.0,,600535.XSHG-B01327,,,,day1_plus,pending forward buys merged into new batch
2024-06-11 15:30:00,2024-06-11,600030.XSHG,carryover_batch_created,100,18.33,1832.9999999999998,0.0,,600030.XSHG-B01341,,,,day1_plus,pending forward buys merged into new batch
2024-06-12 09:39:00,2024-06-12,000895.XSHE,buy_attempt_fill,100,25.14,2514.0,0.0,,,,000895.XSHE-FTB-00335,,day1_plus,
2024-06-12 09:40:00,2024-06-12,600535.XSHG,buy_attempt_fill,100,13.62,1362.0,0.0,,,,600535.XSHG-FTB-00336,,day1_plus,
2024-06-12 09:55:00,2024-06-12,600535.XSHG,buy_attempt_fill,100,13.47,1347.0,0.0,,,,600535.XSHG-FTB-00337,,day1_plus,
2024-06-12 10:33:00,2024-06-12,600535.XSHG,buy_attempt_fill,100,13.4,1340.0,0.0,,,,600535.XSHG-FTB-00338,,day1_plus,
2024-06-12 13:39:00,2024-06-12,600535.XSHG,buy_attempt_fill,100,13.46,1346.0,0.0,,,,600535.XSHG-FTB-00341,,day1_plus,
2024-06-12 14:02:00,2024-06-12,600535.XSHG,buy_attempt_fill,100,13.49,1349.0,0.0,,,,600535.XSHG-FTB-00342,,day1_plus,
2024-06-12 15:30:00,2024-06-12,000895.XSHE,carryover_batch_created,100,25.14,2514.0,0.0,,000895.XSHE-B01349,,,,day1_plus,pending forward buys merged into new batch
2024-06-12 15:30:00,2024-06-12,600535.XSHG,carryover_batch_created,500,13.488,6744.0,0.0,,600535.XSHG-B01355,,,,day1_plus,pending forward buys merged into new batch
2024-06-13 10:04:00,2024-06-13,000069.XSHE,buy_attempt_fill,400,2.29,916.0,0.0,,,,000069.XSHE-FTB-00343,,day1_plus,
2024-06-13 10:48:00,2024-06-13,600030.XSHG,buy_attempt_fill,100,18.21,1821.0,0.0,,,,600030.XSHG-FTB-00344,,day1_plus,
2024-06-13 13:04:00,2024-06-13,600030.XSHG,buy_attempt_fill,100,18.21,1821.0,0.0,,,,600030.XSHG-FTB-00346,,day1_plus,
2024-06-13 13:14:00,2024-06-13,600030.XSHG,buy_attempt_fill,100,18.24,1823.9999999999998,0.0,,,,600030.XSHG-FTB-00347,,day1_plus,
2024-06-13 13:34:00,2024-06-13,000069.XSHE,buy_attempt_fill,400,2.24,896.0000000000001,0.0,,,,000069.XSHE-FTB-00348,,day1_plus,
2024-06-13 13:52:00,2024-06-13,600535.XSHG,buy_attempt_fill,100,13.34,1334.0,0.0,,,,600535.XSHG-FTB-00349,,day1_plus,
2024-06-13 15:30:00,2024-06-13,000069.XSHE,carryover_batch_created,800,2.265,1812.0,0.0,,000069.XSHE-B01382,,,,day1_plus,pending forward buys merged into new batch
2024-06-13 15:30:00,2024-06-13,600535.XSHG,carryover_batch_created,100,13.34,1334.0,0.0,,600535.XSHG-B01383,,,,day1_plus,pending forward buys merged into new batch
2024-06-13 15:30:00,2024-06-13,600030.XSHG,carryover_batch_created,300,18.22,5466.0,0.0,,600030.XSHG-B01397,,,,day1_plus,pending forward buys merged into new batch
2024-06-14 09:43:00,2024-06-14,600535.XSHG,buy_attempt_fill,100,13.37,1337.0,0.0,,,,600535.XSHG-FTB-00350,,day1_plus,
2024-06-14 09:43:00,2024-06-14,600030.XSHG,exit_sell,100,18.56,1855.9999999999998,-4.928000000000199,short,600030.XSHG-B01145,600030.XSHG-B01145:short,,breakeven_exit,exit,expected_exit_price=18.5500
2024-06-14 09:44:00,2024-06-14,600030.XSHG,buy_attempt_fill,100,18.43,1843.0,0.0,,,,600030.XSHG-FTB-00351,,day1_plus,
2024-06-14 10:22:00,2024-06-14,000895.XSHE,buy_attempt_fill,100,25.58,2558.0,0.0,,,,000895.XSHE-FTB-00352,,day1_plus,
2024-06-14 10:24:00,2024-06-14,600030.XSHG,exit_sell,100,18.64,1864.0,-4.931999999999844,short,600030.XSHG-B01061,600030.XSHG-B01061:short,,breakeven_exit,exit,expected_exit_price=18.6300
2024-06-14 10:32:00,2024-06-14,600030.XSHG,exit_sell,100,18.68,1868.0,-2.9339999999998865,short,600030.XSHG-B01033,600030.XSHG-B01033:short,,breakeven_exit,exit,expected_exit_price=18.6500
2024-06-14 10:32:00,2024-06-14,600030.XSHG,exit_sell,100,18.68,1868.0,-5.934,short,600030.XSHG-B01117,600030.XSHG-B01117:short,,breakeven_exit,exit,expected_exit_price=18.6800
2024-06-14 11:09:00,2024-06-14,600030.XSHG,buy_attempt_fill,100,18.65,1864.9999999999998,0.0,,,,600030.XSHG-FTB-00353,,day1_plus,
2024-06-14 15:30:00,2024-06-14,000895.XSHE,carryover_batch_created,100,25.58,2558.0,0.0,,000895.XSHE-B01405,,,,day1_plus,pending forward buys merged into new batch
2024-06-14 15:30:00,2024-06-14,600535.XSHG,carryover_batch_created,100,13.37,1337.0,0.0,,600535.XSHG-B01411,,,,day1_plus,pending forward buys merged into new batch
2024-06-14 15:30:00,2024-06-14,600030.XSHG,carryover_batch_created,200,18.54,3708.0,0.0,,600030.XSHG-B01425,,,,day1_plus,pending forward buys merged into new batch
2024-06-17 09:31:00,2024-06-17,000895.XSHE,exit_sell,100,25.5,2550.0,24.724999999999874,short,000895.XSHE-B01153,000895.XSHE-B01153:short,,breakeven_exit,exit,expected_exit_price=25.1900
2024-06-17 09:39:00,2024-06-17,000895.XSHE,buy_attempt_fill,100,25.34,2534.0,0.0,,,,000895.XSHE-FTB-00356,,day1_plus,
2024-06-17 09:49:00,2024-06-17,600085.XSHG,buy_attempt_fill,100,41.88,4188.0,0.0,,,,600085.XSHG-FTB-00357,,day1_plus,
2024-06-17 09:57:00,2024-06-17,600535.XSHG,buy_attempt_fill,100,13.48,1348.0,0.0,,,,600535.XSHG-FTB-00358,,day1_plus,
2024-06-17 10:04:00,2024-06-17,600535.XSHG,buy_attempt_fill,100,13.5,1350.0,0.0,,,,600535.XSHG-FTB-00359,,day1_plus,
2024-06-17 10:34:00,2024-06-17,600030.XSHG,exit_sell,100,18.67,1867.0000000000002,-5.600166666666615,short,600030.XSHG-B01173,600030.XSHG-B01173:short,,breakeven_exit,exit,expected_exit_price=18.6667
2024-06-17 15:30:00,2024-06-17,000895.XSHE,carryover_batch_created,100,25.34,2534.0,0.0,,000895.XSHE-B01433,,,,day1_plus,pending forward buys merged into new batch
2024-06-17 15:30:00,2024-06-17,600535.XSHG,carryover_batch_created,200,13.49,2698.0,0.0,,600535.XSHG-B01439,,,,day1_plus,pending forward buys merged into new batch
2024-06-17 15:30:00,2024-06-17,600085.XSHG,carryover_batch_created,100,41.88,4188.0,0.0,,600085.XSHG-B01443,,,,day1_plus,pending forward buys merged into new batch
2024-06-18 09:31:00,2024-06-18,600030.XSHG,exit_sell,100,18.65,1864.9999999999998,22.067499999999757,short,600030.XSHG-B01201,600030.XSHG-B01201:short,,breakeven_exit,exit,expected_exit_price=18.3700
2024-06-18 09:34:00,2024-06-18,000895.XSHE,exit_sell,100,25.37,2537.0,-2.2684999999997295,short,000895.XSHE-B01181,000895.XSHE-B01181:short,,breakeven_exit,exit,expected_exit_price=25.3300
2024-06-18 09:38:00,2024-06-18,600085.XSHG,buy_attempt_fill,100,42.38,4238.0,0.0,,,,600085.XSHG-FTB-00363,,day1_plus,
2024-06-18 09:58:00,2024-06-18,600535.XSHG,buy_attempt_fill,100,13.43,1343.0,0.0,,,,600535.XSHG-FTB-00364,,day1_plus,
2024-06-18 15:30:00,2024-06-18,600535.XSHG,carryover_batch_created,100,13.43,1343.0,0.0,,600535.XSHG-B01467,,,,day1_plus,pending forward buys merged into new batch
2024-06-18 15:30:00,2024-06-18,600085.XSHG,carryover_batch_created,100,42.38,4238.0,0.0,,600085.XSHG-B01471,,,,day1_plus,pending forward buys merged into new batch
2024-06-19 09:31:00,2024-06-19,600030.XSHG,exit_sell,100,18.74,1873.9999999999998,19.063,short,600030.XSHG-B01229,600030.XSHG-B01229:short,,breakeven_exit,exit,expected_exit_price=18.4900
2024-06-19 09:39:00,2024-06-19,600085.XSHG,buy_attempt_fill,100,42.31,4231.0,0.0,,,,600085.XSHG-FTB-00369,,day1_plus,
2024-06-19 15:30:00,2024-06-19,600085.XSHG,carryover_batch_created,100,42.31,4231.0,0.0,,600085.XSHG-B01499,,,,day1_plus,pending forward buys merged into new batch
2024-06-20 09:32:00,2024-06-20,000895.XSHE,exit_sell,100,24.69,2469.0,-143.23449999999974,short,000895.XSHE-B00901,000895.XSHE-B00901:short,,controlled_loss_exit,exit,expected_exit_price=24.7570
2024-06-20 09:32:00,2024-06-20,600030.XSHG,exit_sell,100,18.6,1860.0000000000002,0.07000000000022766,short,600030.XSHG-B01257,600030.XSHG-B01257:short,,breakeven_exit,exit,expected_exit_price=18.5400
2024-06-20 09:44:00,2024-06-20,600535.XSHG,buy_attempt_fill,100,13.15,1315.0,0.0,,,,600535.XSHG-FTB-00374,,day1_plus,
2024-06-20 09:45:00,2024-06-20,600030.XSHG,buy_attempt_fill,100,18.4,1839.9999999999998,0.0,,,,600030.XSHG-FTB-00375,,day1_plus,
2024-06-20 09:49:00,2024-06-20,600535.XSHG,buy_attempt_fill,100,13.16,1316.0,0.0,,,,600535.XSHG-FTB-00376,,day1_plus,
2024-06-20 09:58:00,2024-06-20,600535.XSHG,buy_attempt_fill,100,13.22,1322.0,0.0,,,,600535.XSHG-FTB-00377,,day1_plus,
2024-06-20 10:58:00,2024-06-20,600030.XSHG,buy_attempt_fill,100,18.36,1836.0,0.0,,,,600030.XSHG-FTB-00378,,day1_plus,
