datetime,datetime,trading_datetime,order_book_id,symbol,side,position_effect,exec_id,tax,commission,last_quantity,last_price,order_id,transaction_cost
2026-03-09 09:49:00,2026-03-09 09:49:00,2026-03-09 09:49:00,600887.XSHG,伊利股份,BUY,OPEN,17755077630076,0.0,5,100,25.88,17755077630076,5.0
2026-03-09 09:54:00,2026-03-09 09:54:00,2026-03-09 09:54:00,600000.XSHG,浦发银行,BUY,OPEN,17755077630077,0.0,5,100,9.93,17755077630077,5.0
2026-03-09 09:55:00,2026-03-09 09:55:00,2026-03-09 09:55:00,600315.XSHG,上海家化,BUY,OPEN,17755077630078,0.0,5,100,19.46,17755077630078,5.0
2026-03-09 09:56:00,2026-03-09 09:56:00,2026-03-09 09:56:00,300122.XSHE,智飞生物,BUY,OPEN,17755077630079,0.0,5,100,16.15,17755077630079,5.0
2026-03-09 09:57:00,2026-03-09 09:57:00,2026-03-09 09:57:00,600138.XSHG,中青旅,BUY,OPEN,17755077630080,0.0,5,100,9.4,17755077630080,5.0
2026-03-09 09:57:00,2026-03-09 09:57:00,2026-03-09 09:57:00,300142.XSHE,沃森生物,BUY,OPEN,17755077630081,0.0,5,100,11.64,17755077630081,5.0
2026-03-09 09:58:00,2026-03-09 09:58:00,2026-03-09 09:58:00,600161.XSHG,天坛生物,BUY,OPEN,17755077630082,0.0,5,100,15.94,17755077630082,5.0
2026-03-09 09:59:00,2026-03-09 09:59:00,2026-03-09 09:59:00,600016.XSHG,民生银行,BUY,OPEN,17755077630083,0.0,5,200,3.87,17755077630083,5.0
2026-03-09 10:08:00,2026-03-09 10:08:00,2026-03-09 10:08:00,300142.XSHE,沃森生物,BUY,OPEN,17755077630084,0.0,5,100,11.62,17755077630084,5.0
2026-03-09 10:20:00,2026-03-09 10:20:00,2026-03-09 10:20:00,300122.XSHE,智飞生物,SELL,CLOSE,17755077630085,0.8150000000000001,5,100,16.3,17755077630085,5.815
2026-03-09 10:28:00,2026-03-09 10:28:00,2026-03-09 10:28:00,300122.XSHE,智飞生物,BUY,OPEN,17755077630086,0.0,5,100,16.25,17755077630086,5.0
2026-03-09 11:02:00,2026-03-09 11:02:00,2026-03-09 11:02:00,600016.XSHG,民生银行,BUY,OPEN,17755077630087,0.0,5,200,3.87,17755077630087,5.0
2026-03-09 11:24:00,2026-03-09 11:24:00,2026-03-09 11:24:00,300142.XSHE,沃森生物,SELL,CLOSE,17755077630088,1.183,5,200,11.83,17755077630088,6.183
2026-03-09 13:01:00,2026-03-09 13:01:00,2026-03-09 13:01:00,300142.XSHE,沃森生物,BUY,OPEN,17755077630089,0.0,5,100,11.76,17755077630089,5.0
2026-03-09 13:29:00,2026-03-09 13:29:00,2026-03-09 13:29:00,600887.XSHG,伊利股份,SELL,CLOSE,17755077630090,1.3175000000000001,5,100,26.35,17755077630090,6.3175
2026-03-09 13:43:00,2026-03-09 13:43:00,2026-03-09 13:43:00,600887.XSHG,伊利股份,BUY,OPEN,17755077630091,0.0,5,100,26.2,17755077630091,5.0
2026-03-09 14:03:00,2026-03-09 14:03:00,2026-03-09 14:03:00,300142.XSHE,沃森生物,SELL,CLOSE,17755077630092,0.592,5,100,11.84,17755077630092,5.592
2026-03-09 14:37:00,2026-03-09 14:37:00,2026-03-09 14:37:00,600161.XSHG,天坛生物,BUY,OPEN,17755077630093,0.0,5,100,16.03,17755077630093,5.0
2026-03-10 09:43:00,2026-03-10 09:43:00,2026-03-10 09:43:00,300142.XSHE,沃森生物,BUY,OPEN,17755077630094,0.0,5,100,11.96,17755077630094,5.0
2026-03-10 09:47:00,2026-03-10 09:47:00,2026-03-10 09:47:00,600030.XSHG,中信证券,BUY,OPEN,17755077630095,0.0,5,100,26.08,17755077630095,5.0
2026-03-10 09:47:00,2026-03-10 09:47:00,2026-03-10 09:47:00,300122.XSHE,智飞生物,BUY,OPEN,17755077630096,0.0,5,100,16.22,17755077630096,5.0
2026-03-10 10:18:00,2026-03-10 10:18:00,2026-03-10 10:18:00,600016.XSHG,民生银行,BUY,OPEN,17755077630097,0.0,5,200,3.91,17755077630097,5.0
2026-03-10 10:32:00,2026-03-10 10:32:00,2026-03-10 10:32:00,600000.XSHG,浦发银行,BUY,OPEN,17755077630098,0.0,5,100,9.86,17755077630098,5.0
2026-03-10 10:48:00,2026-03-10 10:48:00,2026-03-10 10:48:00,600887.XSHG,伊利股份,BUY,OPEN,17755077630099,0.0,5,100,26.37,17755077630099,5.0
2026-03-10 13:12:00,2026-03-10 13:12:00,2026-03-10 13:12:00,600000.XSHG,浦发银行,BUY,OPEN,17755077630100,0.0,5,100,9.93,17755077630100,5.0
